Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Sunday, Jul 7",NYM,@,PIT,W,3.0,2.0,9.0,44-44,3.0,13.0,Díaz,Chapman,None,3:01,D,23147.0,.74,2.0,
"Monday, Jul 8",NYM,@,PIT,L,2.0,8.0,9.0,44-45,3.0,13.5,Keller,Orze,None,2:22,D,16158.0,.82,-1.0,
"Tuesday, Jul 9",NYM,Home,WSN,W,7.0,5.0,9.0,45-45,3.0,13.5,Quintana,Irvin,Díaz,2:41,N,31243.0,.76,1.0,
"Wednesday, Jul 10",NYM,Home,WSN,W,6.0,2.0,9.0,46-45,3.0,13.5,Severino,Corbin,Buttó,2:24,N,24887.0,.80,2.0,
"Thursday, Jul 11",NYM,Home,WSN,W,7.0,0.0,9.0,47-45,3.0,13.5,Peterson,Gore,None,2:49,D,25710.0,.87,3.0,
"Friday, Jul 12",NYM,Home,COL,W,7.0,6.0,9.0,48-45,3.0,12.5,Manaea,Gordon,Díaz,2:49,N,28852.0,.88,4.0,
"Saturday, Jul 13",NYM,Home,COL,W,7.0,3.0,9.0,49-45,3.0,12.5,Buttó,Feltner,Núñez,2:53,D,31029.0,.89,5.0,
"Sunday, Jul 14",NYM,Home,COL,L,5.0,8.0,9.0,49-46,3.0,12.5,Lawrence,Quintana,Vodnik,2:56,D,24970.0,.93,-1.0,
"Friday, Jul 19",NYM,@,MIA,,,,,,,,,,,,,,,,
"Saturday, Jul 20",NYM,@,MIA,,,,,,,,,,,,,,,,
"Sunday, Jul 21",NYM,@,MIA,,,,,,,,,,,,,,,,
"Monday, Jul 22",NYM,@,MIA,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",NYM,@,NYY,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",NYM,@,NYY,,,,,,,,,,,,,,,,
"Thursday, Jul 25",NYM,Home,ATL,,,,,,,,,,,,,,,,
"Friday, Jul 26",NYM,Home,ATL,,,,,,,,,,,,,,,,
"Saturday, Jul 27",NYM,Home,ATL,,,,,,,,,,,,,,,,
"Sunday, Jul 28",NYM,Home,ATL,,,,,,,,,,,,,,,,
"Monday, Jul 29",NYM,Home,MIN,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",NYM,Home,MIN,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",NYM,Home,MIN,,,,,,,,,,,,,,,,
"Friday, Aug 2",NYM,@,LAA,,,,,,,,,,,,,,,,
"Saturday, Aug 3",NYM,@,LAA,,,,,,,,,,,,,,,,
"Sunday, Aug 4",NYM,@,LAA,,,,,,,,,,,,,,,,
"Monday, Aug 5",NYM,@,STL,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",NYM,@,COL,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",NYM,@,COL,,,,,,,,,,,,,,,,
"Thursday, Aug 8",NYM,@,COL,,,,,,,,,,,,,,,,
"Friday, Aug 9",NYM,@,SEA,,,,,,,,,,,,,,,,
"Saturday, Aug 10",NYM,@,SEA,,,,,,,,,,,,,,,,
"Sunday, Aug 11",NYM,@,SEA,,,,,,,,,,,,,,,,
