Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Saturday, May 11",TOR,Home,MIN,W,10.0,8.0,9.0,18-21,5.0,8.5,Swanson,Jackson,Romano,3:08,D,35069.0,.68,1.0,
"Sunday, May 12",TOR,Home,MIN,L,1.0,5.0,9.0,18-22,5.0,8.5,Ober,Manoah,None,2:20,D,32200.0,.69,-1.0,
"Monday, May 13",TOR,@,BAL,W,3.0,2.0,10.0,19-22,5.0,7.5,Romano,Webb,None,2:42,N,24358.0,.70,1.0,
"Wednesday, May 15",TOR,@,BAL,L-wo,2.0,3.0,9.0,19-23,5.0,9.0,Coulombe,Romano,None,3:05,D,29578.0,.75,-1.0,
"Friday, May 17",TOR,Home,TBR,L,3.0,4.0,9.0,19-24,5.0,10.5,Alexander,Bassitt,Fairbanks,2:40,N,32640.0,.63,-2.0,
"Saturday, May 18",TOR,Home,TBR,L,4.0,5.0,9.0,19-25,5.0,11.5,Ramírez,Pearson,Cleavinger,2:42,D,34416.0,.56,-3.0,
"Sunday, May 19",TOR,Home,TBR,W,5.0,2.0,9.0,20-25,5.0,11.5,Manoah,Civale,Romano,2:27,D,35840.0,.49,1.0,
"Monday, May 20",TOR,Home,CHW,W,9.0,3.0,9.0,21-25,5.0,10.5,Berríos,Fedde,None,2:35,D,36993.0,.50,2.0,
"Tuesday, May 21",TOR,Home,CHW,L,0.0,5.0,9.0,21-26,5.0,10.5,Crochet,Kikuchi,None,2:21,N,28176.0,.57,-1.0,
"Wednesday, May 22",TOR,Home,CHW,W,9.0,2.0,9.0,22-26,5.0,10.5,Bassitt,Nastrini,None,2:43,N,28670.0,.52,1.0,
"Thursday, May 23",TOR,@,DET,W,9.0,1.0,9.0,23-26,5.0,10.5,Gausman,Flaherty,None,2:30,N,17049.0,.59,2.0,
"Friday, May 24",TOR,@,DET,L,2.0,6.0,9.0,23-27,5.0,11.5,Maeda,Manoah,Foley,2:37,N,27160.0,.64,-1.0,
"Saturday, May 25",TOR,@,DET,L,1.0,2.0,9.0,23-28,5.0,12.5,Olson,Berríos,Holton,2:04,D,35321.0,.57,-2.0,
"Sunday, May 26",TOR,@,DET,L-wo,11.0,14.0,9.0,23-29,5.0,12.5,Englert,Romano,None,3:19,D,27627.0,.51,-3.0,
"Monday, May 27",TOR,@,CHW,W,5.0,1.0,9.0,24-29,5.0,12.0,Bassitt,Nastrini,None,2:40,D,14993.0,.44,1.0,
"Tuesday, May 28",TOR,@,CHW,W,7.0,2.0,9.0,25-29,5.0,11.0,Gausman,Woodford,None,2:48,N,11852.0,.44,2.0,
"Wednesday, May 29",TOR,@,CHW,W,3.0,1.0,9.0,26-29,5.0,11.0,Richards,Flexen,Romano,2:31,N,11599.0,.51,3.0,
"Friday, May 31",TOR,Home,PIT,W-wo,5.0,3.0,14.0,27-29,4.0,11.5,Cabrera,Nicolas,None,3:46,N,33356.0,.53,4.0,
"Saturday, Jun 1",TOR,Home,PIT,L,1.0,8.0,9.0,27-30,4.0,12.5,Keller,Kikuchi,Ortiz,2:28,D,36484.0,.58,-1.0,
"Sunday, Jun 2",TOR,Home,PIT,W,5.0,4.0,9.0,28-30,4.0,12.5,Bassitt,Priester,García,2:57,D,34887.0,.51,1.0,
"Monday, Jun 3",TOR,Home,BAL,L,2.0,7.0,9.0,28-31,5.0,13.0,Rodriguez,Gausman,None,2:30,N,23842.0,.60,-1.0,
"Tuesday, Jun 4",TOR,Home,BAL,L,1.0,10.0,9.0,28-32,5.0,14.0,Burnes,Cabrera,None,2:39,N,28816.0,.54,-2.0,
"Wednesday, Jun 5",TOR,Home,BAL,W-wo,3.0,2.0,9.0,29-32,5.0,14.0,García,Kimbrel,None,2:32,N,27929.0,.43,1.0,
"Thursday, Jun 6",TOR,Home,BAL,W,6.0,5.0,9.0,30-32,5.0,14.0,Kikuchi,Povich,García,2:26,D,39215.0,.52,2.0,
"Friday, Jun 7",TOR,@,OAK,L-wo,1.0,2.0,9.0,30-33,5.0,14.0,Miller,Green,None,2:07,N,16046.0,.53,-1.0,
"Saturday, Jun 8",TOR,@,OAK,W,7.0,0.0,9.0,31-33,4.0,13.0,Gausman,Medina,None,2:27,D,9285.0,.49,1.0,
"Sunday, Jun 9",TOR,@,OAK,W,6.0,4.0,10.0,32-33,4.0,13.0,García,Adams,Cabrera,2:32,D,11276.0,.53,2.0,
"Monday, Jun 10",TOR,@,MIL,L,1.0,3.0,9.0,32-34,4.0,14.0,Rea,Berríos,Megill,2:13,N,24381.0,.55,-1.0,
"Tuesday, Jun 11",TOR,@,MIL,W,3.0,0.0,9.0,33-34,3.0,14.0,Kikuchi,Rodriguez,García,2:37,N,25253.0,.51,1.0,
"Wednesday, Jun 12",TOR,@,MIL,L,4.0,5.0,9.0,33-35,4.0,15.0,Myers,Pop,Megill,2:37,D,30444.0,.58,-1.0,
"Friday, Jun 14",TOR,Home,CLE,L,1.0,3.0,9.0,33-36,4.0,15.5,Allen,Gausman,Clase,2:22,N,36790.0,.55,-2.0,
"Saturday, Jun 15",TOR,Home,CLE,W,5.0,0.0,9.0,34-36,4.0,14.5,Francis,Carrasco,None,2:23,D,39318.0,.49,1.0,
"Sunday, Jun 16",TOR,Home,CLE,W,7.0,6.0,9.0,35-36,4.0,13.5,Berríos,Lively,Pearson,2:48,D,40043.0,.54,2.0,
"Monday, Jun 17",TOR,Home,BOS,L,3.0,7.0,9.0,35-37,4.0,14.0,Pivetta,Kikuchi,Jansen,2:43,N,29907.0,.61,-1.0,
"Tuesday, Jun 18",TOR,Home,BOS,L,3.0,4.0,9.0,35-38,4.0,15.0,Kelly,Little,Jansen,2:56,N,38595.0,.55,-2.0,
"Wednesday, Jun 19",TOR,Home,BOS,L,3.0,7.0,9.0,35-39,4.0,15.0,Bello,Gausman,None,2:54,N,38906.0,.48,-3.0,
"Friday, Jun 21",TOR,@,CLE,L,1.0,7.0,9.0,35-40,5.0,14.5,Carrasco,Rodríguez,None,2:33,N,35868.0,.39,-4.0,
"Saturday, Jun 22",TOR,@,CLE,L,3.0,6.0,9.0,35-41,5.0,15.5,Lively,Berríos,Clase,2:22,D,37133.0,.38,-5.0,
"Sunday, Jun 23",TOR,@,CLE,L,5.0,6.0,9.0,35-42,5.0,15.5,Herrin,Kikuchi,Clase,3:01,D,27479.0,.31,-6.0,
"Monday, Jun 24",TOR,@,BOS,L-wo,6.0,7.0,9.0,35-43,5.0,16.0,Jansen,Pop,None,2:37,N,35856.0,.30,-7.0,
"Tuesday, Jun 25",TOR,@,BOS,W,9.0,4.0,9.0,36-43,5.0,15.0,Gausman,Bello,None,2:45,N,34546.0,.26,1.0,
"Thursday, Jun 27",TOR,Home,NYY,W,9.0,2.0,9.0,37-43,5.0,13.5,Berríos,Rodón,None,2:32,N,36423.0,.29,2.0,
"Friday, Jun 28",TOR,Home,NYY,L,5.0,16.0,9.0,37-44,5.0,14.5,Tonkin,Kikuchi,None,3:08,N,34791.0,.30,-1.0,
"Saturday, Jun 29",TOR,Home,NYY,W,9.0,3.0,9.0,38-44,5.0,14.5,Bassitt,Cortés,None,2:51,D,37448.0,.26,1.0,
"Sunday, Jun 30",TOR,Home,NYY,L,1.0,8.0,9.0,38-45,5.0,14.5,Cole,Gausman,None,2:54,D,38534.0,.27,-1.0,
"Monday, Jul 1",TOR,Home,HOU,L,1.0,3.0,9.0,38-46,5.0,15.0,Brown,Rodríguez,Hader,2:16,D,39265.0,.25,-2.0,
"Tuesday, Jul 2",TOR,Home,HOU,W,7.0,6.0,9.0,39-46,5.0,15.0,Berríos,Arrighetti,Green,2:24,N,26308.0,.20,1.0,
"Wednesday, Jul 3",TOR,Home,HOU,L,2.0,9.0,9.0,39-47,5.0,16.0,Scott,Pop,None,2:48,N,28570.0,.21,-1.0,
"Thursday, Jul 4",TOR,Home,HOU,L,3.0,5.0,9.0,39-48,5.0,16.0,Valdez,Bassitt,Hader,2:37,D,38234.0,.19,-2.0,
"Friday, Jul 5",TOR,@,SEA,L,1.0,2.0,9.0,39-49,5.0,17.0,Castillo,Gausman,Muñoz,2:27,N,34493.0,.15,-3.0,
"Saturday, Jul 6",TOR,@,SEA,W,5.0,4.0,9.0,40-49,5.0,16.0,Rodríguez,Hancock,Green,2:53,D,38264.0,.12,1.0,
"Sunday, Jul 7",TOR,@,SEA,W,5.0,4.0,10.0,41-49,5.0,16.0,Green,Snider,Cabrera,3:22,D,34885.0,.15,2.0,
"Tuesday, Jul 9",TOR,@,SFG,L-wo,3.0,4.0,9.0,41-50,5.0,16.0,Miller,Richards,None,2:27,N,32924.0,.14,-1.0,
"Wednesday, Jul 10",TOR,@,SFG,W,10.0,6.0,9.0,42-50,5.0,15.0,Bassitt,Webb,None,2:41,N,32014.0,.12,1.0,
"Thursday, Jul 11",TOR,@,SFG,W,5.0,3.0,9.0,43-50,5.0,14.0,Gausman,Hicks,Green,2:32,D,30064.0,.14,2.0,
"Friday, Jul 12",TOR,@,ARI,L-wo,4.0,5.0,9.0,43-51,5.0,14.0,Martinez,Green,None,2:39,N,24441.0,.18,-1.0,
"Saturday, Jul 13",TOR,@,ARI,L,1.0,12.0,9.0,43-52,5.0,14.0,Diaz,Berríos,None,2:45,N,40121.0,.14,-2.0,
"Sunday, Jul 14",TOR,@,ARI,W,8.0,7.0,9.0,44-52,5.0,14.0,Richards,Ginkel,Green,2:51,D,24732.0,.10,1.0,
"Friday, Jul 19",TOR,Home,DET,,,,,,,,,,,,,,,,
"Saturday, Jul 20",TOR,Home,DET,,,,,,,,,,,,,,,,
"Sunday, Jul 21",TOR,Home,DET,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",TOR,Home,TBR,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",TOR,Home,TBR,,,,,,,,,,,,,,,,
"Thursday, Jul 25",TOR,Home,TBR,,,,,,,,,,,,,,,,
"Friday, Jul 26",TOR,Home,TEX,,,,,,,,,,,,,,,,
"Saturday, Jul 27",TOR,Home,TEX,,,,,,,,,,,,,,,,
"Sunday, Jul 28",TOR,Home,TEX,,,,,,,,,,,,,,,,
"Monday, Jul 29",TOR,@,BAL,,,,,,,,,,,,,,,,
"Monday, Jul 29",TOR,@,BAL,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",TOR,@,BAL,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",TOR,@,BAL,,,,,,,,,,,,,,,,
"Friday, Aug 2",TOR,@,NYY,,,,,,,,,,,,,,,,
"Saturday, Aug 3",TOR,@,NYY,,,,,,,,,,,,,,,,
"Sunday, Aug 4",TOR,@,NYY,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",TOR,Home,BAL,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",TOR,Home,BAL,,,,,,,,,,,,,,,,
"Thursday, Aug 8",TOR,Home,BAL,,,,,,,,,,,,,,,,
"Friday, Aug 9",TOR,Home,OAK,,,,,,,,,,,,,,,,
"Saturday, Aug 10",TOR,Home,OAK,,,,,,,,,,,,,,,,
"Sunday, Aug 11",TOR,Home,OAK,,,,,,,,,,,,,,,,
"Monday, Aug 12",TOR,@,LAA,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",TOR,@,LAA,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",TOR,@,LAA,,,,,,,,,,,,,,,,
"Friday, Aug 16",TOR,@,CHC,,,,,,,,,,,,,,,,
"Saturday, Aug 17",TOR,@,CHC,,,,,,,,,,,,,,,,
"Sunday, Aug 18",TOR,@,CHC,,,,,,,,,,,,,,,,
"Monday, Aug 19",TOR,Home,CIN,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",TOR,Home,CIN,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",TOR,Home,CIN,,,,,,,,,,,,,,,,
"Thursday, Aug 22",TOR,Home,LAA,,,,,,,,,,,,,,,,
"Friday, Aug 23",TOR,Home,LAA,,,,,,,,,,,,,,,,
"Saturday, Aug 24",TOR,Home,LAA,,,,,,,,,,,,,,,,
"Sunday, Aug 25",TOR,Home,LAA,,,,,,,,,,,,,,,,
"Monday, Aug 26",TOR,@,BOS,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",TOR,@,BOS,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",TOR,@,BOS,,,,,,,,,,,,,,,,
"Thursday, Aug 29",TOR,@,BOS,,,,,,,,,,,,,,,,
"Friday, Aug 30",TOR,@,MIN,,,,,,,,,,,,,,,,
"Saturday, Aug 31",TOR,@,MIN,,,,,,,,,,,,,,,,
"Sunday, Sep 1",TOR,@,MIN,,,,,,,,,,,,,,,,
"Tuesday, Sep 3",TOR,Home,PHI,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",TOR,Home,PHI,,,,,,,,,,,,,,,,
"Friday, Sep 6",TOR,@,ATL,,,,,,,,,,,,,,,,
"Saturday, Sep 7",TOR,@,ATL,,,,,,,,,,,,,,,,
"Sunday, Sep 8",TOR,@,ATL,,,,,,,,,,,,,,,,
"Monday, Sep 9",TOR,Home,NYM,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",TOR,Home,NYM,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",TOR,Home,NYM,,,,,,,,,,,,,,,,
"Friday, Sep 13",TOR,Home,STL,,,,,,,,,,,,,,,,
"Saturday, Sep 14",TOR,Home,STL,,,,,,,,,,,,,,,,
"Sunday, Sep 15",TOR,Home,STL,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",TOR,@,TEX,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",TOR,@,TEX,,,,,,,,,,,,,,,,
"Thursday, Sep 19",TOR,@,TEX,,,,,,,,,,,,,,,,
"Friday, Sep 20",TOR,@,TBR,,,,,,,,,,,,,,,,
"Saturday, Sep 21",TOR,@,TBR,,,,,,,,,,,,,,,,
"Sunday, Sep 22",TOR,@,TBR,,,,,,,,,,,,,,,,
"Monday, Sep 23",TOR,Home,BOS,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",TOR,Home,BOS,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",TOR,Home,BOS,,,,,,,,,,,,,,,,
"Friday, Sep 27",TOR,Home,MIA,,,,,,,,,,,,,,,,
"Saturday, Sep 28",TOR,Home,MIA,,,,,,,,,,,,,,,,
"Sunday, Sep 29",TOR,Home,MIA,,,,,,,,,,,,,,,,
