Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Tuesday, May 28",KCR,@,MIN,L,2.0,4.0,9.0,34-22,2.0,3.5,Woods Richardson,Ragans,Durán,2:37,N,15174.0,1.33,-3.0,
"Wednesday, May 29",KCR,@,MIN,W,6.0,1.0,9.0,35-22,2.0,2.5,Lugo,Ober,None,2:26,N,18130.0,1.33,1.0,
"Thursday, May 30",KCR,@,MIN,L,6.0,7.0,9.0,35-23,2.0,3.0,Thielbar,Stratton,Durán,2:30,D,22542.0,1.32,-1.0,
"Friday, May 31",KCR,Home,SDP,L,8.0,11.0,9.0,35-24,2.0,4.0,Matsui,Schreiber,Suarez,3:01,N,30006.0,1.16,-2.0,
"Saturday, Jun 1",KCR,Home,SDP,L,3.0,7.0,9.0,35-25,2.0,5.0,Vásquez,Marsh,None,2:36,D,25266.0,1.14,-3.0,
"Sunday, Jun 2",KCR,Home,SDP,W-wo,4.0,3.0,9.0,36-25,2.0,4.0,Klein,Matsui,None,2:39,D,21825.0,1.10,1.0,
"Tuesday, Jun 4",KCR,@,CLE,L,5.0,8.0,9.0,36-26,2.0,5.0,Smith,Long,Clase,2:22,N,23260.0,1.44,-1.0,
"Thursday, Jun 6",KCR,@,CLE,W,4.0,3.0,9.0,37-26,2.0,4.0,Long,Gaddis,McArthur,2:59,D,26344.0,1.38,1.0,
"Friday, Jun 7",KCR,Home,SEA,W-wo,10.0,9.0,9.0,38-26,2.0,3.0,Anderson,Stanek,None,2:53,N,25178.0,1.26,2.0,
"Saturday, Jun 8",KCR,Home,SEA,W,8.0,4.0,9.0,39-26,2.0,3.0,Marsh,Castillo,None,2:22,D,18351.0,1.28,3.0,
"Sunday, Jun 9",KCR,Home,SEA,L,5.0,6.0,10.0,39-27,2.0,4.0,Baumann,McArthur,Saucedo,3:05,D,20926.0,1.28,-1.0,
"Monday, Jun 10",KCR,Home,NYY,L,2.0,4.0,9.0,39-28,2.0,4.5,Rodón,Lugo,Tonkin,2:22,N,24038.0,1.20,-2.0,
"Tuesday, Jun 11",KCR,Home,NYY,L,1.0,10.0,9.0,39-29,2.0,5.5,Stroman,Singer,None,2:38,N,22437.0,1.15,-3.0,
"Wednesday, Jun 12",KCR,Home,NYY,L,5.0,11.0,9.0,39-30,2.0,5.5,Poteet,Altavilla,None,2:46,N,25132.0,1.11,-4.0,
"Thursday, Jun 13",KCR,Home,NYY,W-wo,4.0,3.0,9.0,40-30,2.0,5.0,McArthur,Holmes,None,2:33,D,21875.0,1.12,1.0,
"Friday, Jun 14",KCR,@,LAD,L,3.0,4.0,9.0,40-31,2.0,6.0,Hudson,Smith,Vesia,2:01,N,49580.0,1.13,-1.0,
"Saturday, Jun 15",KCR,@,LAD,W,7.0,2.0,9.0,41-31,2.0,5.0,Lugo,Treinen,None,2:32,N,50423.0,1.06,1.0,
"Sunday, Jun 16",KCR,@,LAD,L,0.0,3.0,9.0,41-32,2.0,5.0,Glasnow,Singer,Phillips,2:05,D,52789.0,1.13,-1.0,
"Tuesday, Jun 18",KCR,@,OAK,L,5.0,7.0,9.0,41-33,3.0,5.0,Harris,Marsh,Miller,2:31,N,7013.0,1.12,-2.0,
"Wednesday, Jun 19",KCR,@,OAK,L,1.0,5.0,9.0,41-34,3.0,6.0,Medina,Ragans,None,2:35,N,4557.0,1.08,-3.0,
"Thursday, Jun 20",KCR,@,OAK,W,3.0,2.0,9.0,42-34,2.0,6.0,McArthur,Nittoli,Stratton,2:23,D,8753.0,1.08,1.0,
"Friday, Jun 21",KCR,@,TEX,L,2.0,6.0,9.0,42-35,2.0,7.0,Eovaldi,Schreiber,None,2:38,N,37678.0,1.14,-1.0,
"Saturday, Jun 22",KCR,@,TEX,L,0.0,6.0,9.0,42-36,3.0,8.0,Gray,Wacha,None,2:17,D,38301.0,1.13,-2.0,
"Sunday, Jun 23",KCR,@,TEX,L,0.0,4.0,9.0,42-37,3.0,9.0,Scherzer,Marsh,Ureña,2:05,D,35762.0,1.07,-3.0,
"Monday, Jun 24",KCR,Home,MIA,W,4.0,1.0,9.0,43-37,3.0,9.0,Ragans,Muñoz,McArthur,2:12,N,16817.0,.93,1.0,
"Tuesday, Jun 25",KCR,Home,MIA,L,1.0,2.0,9.0,43-38,3.0,10.0,Puk,Hernández,Scott,2:23,N,16119.0,.99,-1.0,
"Wednesday, Jun 26",KCR,Home,MIA,W,5.0,1.0,9.0,44-38,3.0,9.0,Zerpa,Brazobán,None,2:20,D,14132.0,.92,1.0,
"Thursday, Jun 27",KCR,Home,CLE,W,2.0,1.0,9.0,45-38,3.0,8.0,Long,Lively,McArthur,2:11,N,23340.0,1.18,2.0,
"Friday, Jun 28",KCR,Home,CLE,W,10.0,3.0,9.0,46-38,2.0,7.0,Marsh,McKenzie,None,2:42,N,20691.0,1.24,3.0,
"Saturday, Jun 29",KCR,Home,CLE,L,2.0,7.0,9.0,46-39,3.0,8.0,Bibee,Ragans,None,2:37,D,24153.0,1.31,-1.0,
"Sunday, Jun 30",KCR,Home,CLE,W,6.0,2.0,9.0,47-39,3.0,7.0,Lugo,Allen,None,2:34,D,27691.0,1.31,1.0,
"Tuesday, Jul 2",KCR,Home,TBR,L,1.0,5.0,9.0,47-40,3.0,8.0,Littell,Singer,None,2:27,N,16865.0,1.17,-1.0,
"Wednesday, Jul 3",KCR,Home,TBR,W,4.0,2.0,9.0,48-40,3.0,7.0,Wacha,Pepiot,McArthur,2:43,N,23268.0,1.10,1.0,
"Thursday, Jul 4",KCR,Home,TBR,L,8.0,10.0,9.0,48-41,3.0,8.0,Eflin,Marsh,Fairbanks,3:25,N,28358.0,1.17,-1.0,
"Friday, Jul 5",KCR,@,COL,L,2.0,4.0,9.0,48-42,3.0,8.0,Vodnik,Schreiber,Beeks,2:27,N,48321.0,1.03,-2.0,
"Saturday, Jul 6",KCR,@,COL,L,1.0,3.0,9.0,48-43,3.0,9.0,Gomber,Lugo,Vodnik,2:15,N,33748.0,1.02,-3.0,
"Sunday, Jul 7",KCR,@,COL,W,10.0,1.0,9.0,49-43,3.0,9.0,Singer,Gordon,None,2:18,D,32180.0,.94,1.0,
"Wednesday, Jul 10 (1)",KCR,@,STL,W,6.0,4.0,9.0,50-43,3.0,7.5,Marsh,Pallante,McArthur,2:27,D,32108.0,.92,2.0,
"Wednesday, Jul 10 (2)",KCR,@,STL,W,8.0,5.0,9.0,51-43,3.0,7.5,Wacha,Graceffo,McArthur,2:33,N,37898.0,.98,3.0,
"Friday, Jul 12",KCR,@,BOS,W,6.0,1.0,9.0,52-43,3.0,6.0,Ragans,Criswell,None,2:16,N,34894.0,1.32,4.0,
"Saturday, Jul 13",KCR,@,BOS,L,0.0,5.0,9.0,52-44,3.0,7.0,Crawford,Lugo,None,2:12,D,32378.0,1.36,-1.0,
"Sunday, Jul 14",KCR,@,BOS,L,4.0,5.0,9.0,52-45,3.0,7.0,Bello,Singer,Jansen,2:40,D,35351.0,1.32,-2.0,
"Friday, Jul 19",KCR,Home,CHW,,,,,,,,,,,,,,,,
"Saturday, Jul 20",KCR,Home,CHW,,,,,,,,,,,,,,,,
"Sunday, Jul 21",KCR,Home,CHW,,,,,,,,,,,,,,,,
"Monday, Jul 22",KCR,Home,ARI,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",KCR,Home,ARI,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",KCR,Home,ARI,,,,,,,,,,,,,,,,
"Friday, Jul 26",KCR,Home,CHC,,,,,,,,,,,,,,,,
"Saturday, Jul 27",KCR,Home,CHC,,,,,,,,,,,,,,,,
"Sunday, Jul 28",KCR,Home,CHC,,,,,,,,,,,,,,,,
"Monday, Jul 29",KCR,@,CHW,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",KCR,@,CHW,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",KCR,@,CHW,,,,,,,,,,,,,,,,
"Thursday, Aug 1",KCR,@,DET,,,,,,,,,,,,,,,,
"Friday, Aug 2",KCR,@,DET,,,,,,,,,,,,,,,,
"Saturday, Aug 3",KCR,@,DET,,,,,,,,,,,,,,,,
"Sunday, Aug 4",KCR,@,DET,,,,,,,,,,,,,,,,
"Monday, Aug 5",KCR,Home,BOS,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",KCR,Home,BOS,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",KCR,Home,BOS,,,,,,,,,,,,,,,,
"Friday, Aug 9",KCR,Home,STL,,,,,,,,,,,,,,,,
"Saturday, Aug 10",KCR,Home,STL,,,,,,,,,,,,,,,,
"Monday, Aug 12",KCR,@,MIN,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",KCR,@,MIN,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",KCR,@,MIN,,,,,,,,,,,,,,,,
"Friday, Aug 16",KCR,@,CIN,,,,,,,,,,,,,,,,
"Saturday, Aug 17",KCR,@,CIN,,,,,,,,,,,,,,,,
"Sunday, Aug 18",KCR,@,CIN,,,,,,,,,,,,,,,,
"Monday, Aug 19",KCR,Home,LAA,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",KCR,Home,LAA,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",KCR,Home,LAA,,,,,,,,,,,,,,,,
"Friday, Aug 23",KCR,Home,PHI,,,,,,,,,,,,,,,,
"Saturday, Aug 24",KCR,Home,PHI,,,,,,,,,,,,,,,,
"Sunday, Aug 25",KCR,Home,PHI,,,,,,,,,,,,,,,,
"Monday, Aug 26",KCR,@,CLE,,,,,,,,,,,,,,,,
"Monday, Aug 26",KCR,@,CLE,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",KCR,@,CLE,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",KCR,@,CLE,,,,,,,,,,,,,,,,
"Thursday, Aug 29",KCR,@,HOU,,,,,,,,,,,,,,,,
"Friday, Aug 30",KCR,@,HOU,,,,,,,,,,,,,,,,
"Saturday, Aug 31",KCR,@,HOU,,,,,,,,,,,,,,,,
"Sunday, Sep 1",KCR,@,HOU,,,,,,,,,,,,,,,,
"Monday, Sep 2",KCR,Home,CLE,,,,,,,,,,,,,,,,
"Tuesday, Sep 3",KCR,Home,CLE,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",KCR,Home,CLE,,,,,,,,,,,,,,,,
"Friday, Sep 6",KCR,Home,MIN,,,,,,,,,,,,,,,,
"Saturday, Sep 7",KCR,Home,MIN,,,,,,,,,,,,,,,,
"Sunday, Sep 8",KCR,Home,MIN,,,,,,,,,,,,,,,,
"Monday, Sep 9",KCR,@,NYY,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",KCR,@,NYY,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",KCR,@,NYY,,,,,,,,,,,,,,,,
"Friday, Sep 13",KCR,@,PIT,,,,,,,,,,,,,,,,
"Saturday, Sep 14",KCR,@,PIT,,,,,,,,,,,,,,,,
"Sunday, Sep 15",KCR,@,PIT,,,,,,,,,,,,,,,,
"Monday, Sep 16",KCR,Home,DET,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",KCR,Home,DET,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",KCR,Home,DET,,,,,,,,,,,,,,,,
"Friday, Sep 20",KCR,Home,SFG,,,,,,,,,,,,,,,,
"Saturday, Sep 21",KCR,Home,SFG,,,,,,,,,,,,,,,,
"Sunday, Sep 22",KCR,Home,SFG,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",KCR,@,WSN,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",KCR,@,WSN,,,,,,,,,,,,,,,,
"Thursday, Sep 26",KCR,@,WSN,,,,,,,,,,,,,,,,
"Friday, Sep 27",KCR,@,ATL,,,,,,,,,,,,,,,,
"Saturday, Sep 28",KCR,@,ATL,,,,,,,,,,,,,,,,
"Sunday, Sep 29",KCR,@,ATL,,,,,,,,,,,,,,,,
