Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Thursday, May 9",SFG,@,COL,L,1.0,9.0,9.0,17-22,4.0,9.0,Quantrill,Winn,None,2:20,D,23870.0,.70,-1.0,
"Friday, May 10",SFG,Home,CIN,L,2.0,4.0,9.0,17-23,4.0,9.0,Abbott,Webb,Díaz,2:30,N,32867.0,.67,-2.0,
"Saturday, May 11",SFG,Home,CIN,W,5.0,1.0,9.0,18-23,4.0,9.0,Rogers,Lodolo,None,2:35,D,37321.0,.61,1.0,
"Sunday, May 12",SFG,Home,CIN,W-wo,6.0,5.0,10.0,19-23,4.0,8.0,Jackson,Pagán,None,3:13,D,36210.0,.64,2.0,
"Monday, May 13",SFG,Home,LAD,L,4.0,6.0,10.0,19-24,4.0,9.0,Treinen,Rogers,Feyereisen,2:55,N,35033.0,.80,-1.0,
"Tuesday, May 14",SFG,Home,LAD,L,2.0,10.0,9.0,19-25,4.0,10.0,Stone,Winn,None,2:36,N,33575.0,.75,-2.0,
"Wednesday, May 15",SFG,Home,LAD,W,4.0,1.0,9.0,20-25,4.0,9.0,Webb,Hernández,Doval,2:23,N,36027.0,.67,1.0,
"Friday, May 17",SFG,Home,COL,W,10.0,5.0,9.0,21-25,4.0,8.5,Hjelle,Feltner,None,3:01,N,32025.0,.64,2.0,
"Saturday, May 18",SFG,Home,COL,W,14.0,4.0,9.0,22-25,3.0,8.5,Harrison,Blach,None,2:47,D,31098.0,.72,3.0,
"Sunday, May 19",SFG,Home,COL,W,4.0,1.0,9.0,23-25,3.0,8.5,Hicks,Hudson,Doval,2:26,D,34766.0,.75,4.0,
"Tuesday, May 21",SFG,@,PIT,L-wo,6.0,7.0,10.0,23-26,3.0,9.0,Bednar,Miller,None,3:03,N,12652.0,.81,-1.0,
"Wednesday, May 22",SFG,@,PIT,W,9.0,5.0,10.0,24-26,3.0,8.0,Walker,Mlodzinski,None,3:23,N,13830.0,.81,1.0,
"Thursday, May 23",SFG,@,PIT,W,7.0,6.0,9.0,25-26,3.0,7.5,Jackson,Stratton,Rogers,2:45,D,23162.0,.87,2.0,
"Friday, May 24",SFG,@,NYM,W,8.0,7.0,9.0,26-26,2.0,6.5,Avila,Garrett,Doval,2:45,N,26658.0,.90,3.0,
"Saturday, May 25",SFG,@,NYM,W,7.0,2.0,10.0,27-26,2.0,5.5,Jackson,Reid-Foley,None,3:03,D,32971.0,.93,4.0,
"Sunday, May 26",SFG,@,NYM,L-wo,3.0,4.0,9.0,27-27,2.0,5.5,Houser,Rogers,None,2:17,D,41016.0,1.02,-1.0,
"Monday, May 27",SFG,Home,PHI,W,8.0,4.0,9.0,28-27,2.0,5.0,Rodríguez,Walker,None,2:44,D,40598.0,.96,1.0,
"Tuesday, May 28",SFG,Home,PHI,W-wo,1.0,0.0,10.0,29-27,2.0,5.5,Hjelle,Strahm,None,2:32,N,34655.0,1.01,2.0,
"Wednesday, May 29",SFG,Home,PHI,L,1.0,6.0,9.0,29-28,2.0,6.5,Sánchez,Harrison,None,2:38,D,31763.0,1.05,-1.0,
"Friday, May 31",SFG,Home,NYY,L,2.0,6.0,9.0,29-29,3.0,6.5,Stroman,Hicks,None,2:24,N,35018.0,.94,-2.0,
"Saturday, Jun 1",SFG,Home,NYY,L,3.0,7.0,9.0,29-30,3.0,7.5,Poteet,Webb,None,2:22,N,34487.0,.90,-3.0,
"Sunday, Jun 2",SFG,Home,NYY,L,5.0,7.0,9.0,29-31,3.0,8.5,Tonkin,Doval,Holmes,2:55,D,39485.0,.85,-4.0,
"Monday, Jun 3",SFG,@,ARI,L-wo,2.0,4.0,9.0,29-32,3.0,9.0,Thompson,Rodríguez,None,2:12,N,21551.0,.84,-5.0,
"Tuesday, Jun 4",SFG,@,ARI,L,5.0,8.0,9.0,29-33,4.0,9.0,Ginkel,Harrison,Sewald,2:59,N,23548.0,.82,-6.0,
"Wednesday, Jun 5",SFG,@,ARI,W,9.0,3.0,9.0,30-33,3.0,8.0,Hjelle,Montgomery,None,3:30,D,24178.0,.80,1.0,
"Friday, Jun 7",SFG,@,TEX,W,5.0,2.0,9.0,31-33,3.0,8.5,Webb,Robertson,Doval,2:37,N,35868.0,.81,2.0,
"Saturday, Jun 8",SFG,@,TEX,W,3.0,1.0,9.0,32-33,3.0,8.5,Miller,Heaney,Doval,2:33,D,34843.0,.81,3.0,
"Sunday, Jun 9",SFG,@,TEX,L,2.0,7.0,9.0,32-34,3.0,8.5,Eovaldi,Winn,None,2:16,D,34912.0,.86,-1.0,
"Monday, Jun 10",SFG,Home,HOU,W-wo,4.0,3.0,10.0,33-34,3.0,8.0,Rodríguez,Montero,None,2:46,N,32820.0,.84,1.0,
"Tuesday, Jun 11",SFG,Home,HOU,L,1.0,3.0,9.0,33-35,3.0,9.0,Blanco,Hicks,Pressly,2:16,N,32853.0,.83,-1.0,
"Wednesday, Jun 12",SFG,Home,HOU,W,5.0,3.0,9.0,34-35,3.0,8.0,Webb,Valdez,Doval,2:07,D,34506.0,.83,1.0,
"Friday, Jun 14",SFG,Home,LAA,L,6.0,8.0,9.0,34-36,3.0,8.5,Anderson,Howard,Estévez,2:56,N,32842.0,.84,-1.0,
"Saturday, Jun 15",SFG,Home,LAA,L,3.0,4.0,9.0,34-37,3.0,8.5,Moore,Walker,Estévez,2:37,D,36235.0,.76,-2.0,
"Sunday, Jun 16",SFG,Home,LAA,W,13.0,6.0,9.0,35-37,3.0,8.5,Bivens,Suarez,None,2:48,D,41008.0,.72,1.0,
"Monday, Jun 17",SFG,@,CHC,W,7.0,6.0,9.0,36-37,2.0,8.5,Miller,Neris,Doval,3:06,N,36048.0,.82,2.0,
"Tuesday, Jun 18",SFG,@,CHC,L,2.0,5.0,9.0,36-38,3.0,9.5,Miller,Rogers,Thompson,2:10,N,36297.0,.87,-1.0,
"Wednesday, Jun 19",SFG,@,CHC,L,5.0,6.0,9.0,36-39,4.0,9.5,Hendricks,Bivens,Brewer,2:45,D,37673.0,.81,-2.0,
"Thursday, Jun 20",SFG,@,STL,L,5.0,6.0,9.0,36-40,4.0,10.5,Pallante,Winn,Helsley,2:53,N,8332.0,.77,-3.0,
"Saturday, Jun 22",SFG,@,STL,L,4.0,9.0,9.0,36-41,4.0,11.0,Mikolas,Hicks,None,2:28,D,41815.0,.69,-4.0,
"Sunday, Jun 23",SFG,@,STL,L,3.0,5.0,9.0,36-42,4.0,11.5,Gray,Webb,Helsley,2:15,D,37492.0,.61,-5.0,
"Monday, Jun 24",SFG,Home,CHC,W-wo,5.0,4.0,9.0,37-42,4.0,11.5,Howard,Smyly,None,2:42,N,30701.0,.53,1.0,
"Tuesday, Jun 25",SFG,Home,CHC,W,5.0,1.0,9.0,38-42,4.0,11.5,Rogers,Hendricks,None,2:26,N,30368.0,.57,2.0,
"Wednesday, Jun 26",SFG,Home,CHC,W,4.0,3.0,9.0,39-42,4.0,11.5,Jackson,Smyly,Doval,2:25,N,30893.0,.61,3.0,
"Thursday, Jun 27",SFG,Home,CHC,L,3.0,5.0,10.0,39-43,4.0,12.0,Neris,Jackson,Hodge,2:51,D,31535.0,.63,-1.0,
"Friday, Jun 28",SFG,Home,LAD,W-wo,5.0,3.0,9.0,40-43,3.0,11.0,Doval,Treinen,None,2:15,N,40052.0,.65,1.0,
"Saturday, Jun 29",SFG,Home,LAD,L,7.0,14.0,11.0,40-44,4.0,12.0,Hudson,Hjelle,None,3:45,D,39663.0,.67,-1.0,
"Sunday, Jun 30",SFG,Home,LAD,W,10.0,4.0,9.0,41-44,4.0,11.0,Bivens,Paxton,None,2:27,D,40428.0,.69,1.0,
"Tuesday, Jul 2",SFG,@,ATL,W,5.0,3.0,9.0,42-44,3.0,11.0,Birdsong,Lee,Doval,2:45,N,34047.0,.67,2.0,
"Wednesday, Jul 3",SFG,@,ATL,L,1.0,3.0,9.0,42-45,4.0,11.0,Sale,Hicks,Iglesias,2:27,N,38834.0,.78,-1.0,
"Thursday, Jul 4",SFG,@,ATL,W,4.0,2.0,9.0,43-45,4.0,10.0,Webb,Morton,Doval,2:24,N,40672.0,.71,1.0,
"Friday, Jul 5",SFG,@,CLE,W,4.0,2.0,9.0,44-45,3.0,10.0,Walker,Bibee,Doval,2:57,N,36769.0,.68,2.0,
"Saturday, Jul 6",SFG,@,CLE,L,4.0,5.0,9.0,44-46,4.0,11.0,Avila,Harrison,Clase,2:35,D,36081.0,.77,-1.0,
"Sunday, Jul 7",SFG,@,CLE,L,4.0,5.0,9.0,44-47,4.0,11.0,Smith,Hjelle,Clase,2:36,D,32012.0,.69,-2.0,
"Tuesday, Jul 9",SFG,Home,TOR,W-wo,4.0,3.0,9.0,45-47,3.0,10.0,Miller,Richards,None,2:27,N,32924.0,.64,1.0,
"Wednesday, Jul 10",SFG,Home,TOR,L,6.0,10.0,9.0,45-48,4.0,10.0,Bassitt,Webb,None,2:41,N,32014.0,.72,-1.0,
"Thursday, Jul 11",SFG,Home,TOR,L,3.0,5.0,9.0,45-49,4.0,10.0,Gausman,Hicks,Green,2:32,D,30064.0,.64,-2.0,
"Friday, Jul 12",SFG,Home,MIN,W,7.0,1.0,9.0,46-49,4.0,10.0,Harrison,Ryan,None,2:24,N,34106.0,.60,1.0,
"Saturday, Jul 13",SFG,Home,MIN,L,2.0,4.0,9.0,46-50,4.0,10.0,Sands,Rogers,Durán,2:52,D,32582.0,.62,-1.0,
"Sunday, Jul 14",SFG,Home,MIN,W-wo,3.0,2.0,9.0,47-50,4.0,9.0,Walker,Durán,None,2:17,D,34115.0,.53,1.0,
"Friday, Jul 19",SFG,@,COL,,,,,,,,,,,,,,,,
"Saturday, Jul 20",SFG,@,COL,,,,,,,,,,,,,,,,
"Sunday, Jul 21",SFG,@,COL,,,,,,,,,,,,,,,,
"Monday, Jul 22",SFG,@,LAD,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",SFG,@,LAD,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",SFG,@,LAD,,,,,,,,,,,,,,,,
"Thursday, Jul 25",SFG,@,LAD,,,,,,,,,,,,,,,,
"Friday, Jul 26",SFG,Home,COL,,,,,,,,,,,,,,,,
"Saturday, Jul 27",SFG,Home,COL,,,,,,,,,,,,,,,,
"Saturday, Jul 27",SFG,Home,COL,,,,,,,,,,,,,,,,
"Sunday, Jul 28",SFG,Home,COL,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",SFG,Home,OAK,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",SFG,Home,OAK,,,,,,,,,,,,,,,,
"Friday, Aug 2",SFG,@,CIN,,,,,,,,,,,,,,,,
"Saturday, Aug 3",SFG,@,CIN,,,,,,,,,,,,,,,,
"Sunday, Aug 4",SFG,@,CIN,,,,,,,,,,,,,,,,
"Monday, Aug 5",SFG,@,WSN,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",SFG,@,WSN,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",SFG,@,WSN,,,,,,,,,,,,,,,,
"Thursday, Aug 8",SFG,@,WSN,,,,,,,,,,,,,,,,
"Friday, Aug 9",SFG,Home,DET,,,,,,,,,,,,,,,,
"Saturday, Aug 10",SFG,Home,DET,,,,,,,,,,,,,,,,
"Sunday, Aug 11",SFG,Home,DET,,,,,,,,,,,,,,,,
"Monday, Aug 12",SFG,Home,ATL,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",SFG,Home,ATL,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",SFG,Home,ATL,,,,,,,,,,,,,,,,
"Thursday, Aug 15",SFG,Home,ATL,,,,,,,,,,,,,,,,
"Saturday, Aug 17",SFG,@,OAK,,,,,,,,,,,,,,,,
"Sunday, Aug 18",SFG,@,OAK,,,,,,,,,,,,,,,,
"Monday, Aug 19",SFG,Home,CHW,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",SFG,Home,CHW,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",SFG,Home,CHW,,,,,,,,,,,,,,,,
"Friday, Aug 23",SFG,@,SEA,,,,,,,,,,,,,,,,
"Saturday, Aug 24",SFG,@,SEA,,,,,,,,,,,,,,,,
"Sunday, Aug 25",SFG,@,SEA,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",SFG,@,MIL,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",SFG,@,MIL,,,,,,,,,,,,,,,,
"Thursday, Aug 29",SFG,@,MIL,,,,,,,,,,,,,,,,
"Friday, Aug 30",SFG,Home,MIA,,,,,,,,,,,,,,,,
"Saturday, Aug 31",SFG,Home,MIA,,,,,,,,,,,,,,,,
"Sunday, Sep 1",SFG,Home,MIA,,,,,,,,,,,,,,,,
"Tuesday, Sep 3",SFG,Home,ARI,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",SFG,Home,ARI,,,,,,,,,,,,,,,,
"Thursday, Sep 5",SFG,Home,ARI,,,,,,,,,,,,,,,,
"Friday, Sep 6",SFG,@,SDP,,,,,,,,,,,,,,,,
"Saturday, Sep 7",SFG,@,SDP,,,,,,,,,,,,,,,,
"Sunday, Sep 8",SFG,@,SDP,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",SFG,Home,MIL,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",SFG,Home,MIL,,,,,,,,,,,,,,,,
"Thursday, Sep 12",SFG,Home,MIL,,,,,,,,,,,,,,,,
"Friday, Sep 13",SFG,Home,SDP,,,,,,,,,,,,,,,,
"Saturday, Sep 14",SFG,Home,SDP,,,,,,,,,,,,,,,,
"Sunday, Sep 15",SFG,Home,SDP,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",SFG,@,BAL,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",SFG,@,BAL,,,,,,,,,,,,,,,,
"Thursday, Sep 19",SFG,@,BAL,,,,,,,,,,,,,,,,
"Friday, Sep 20",SFG,@,KCR,,,,,,,,,,,,,,,,
"Saturday, Sep 21",SFG,@,KCR,,,,,,,,,,,,,,,,
"Sunday, Sep 22",SFG,@,KCR,,,,,,,,,,,,,,,,
"Monday, Sep 23",SFG,@,ARI,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",SFG,@,ARI,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",SFG,@,ARI,,,,,,,,,,,,,,,,
"Friday, Sep 27",SFG,Home,STL,,,,,,,,,,,,,,,,
"Saturday, Sep 28",SFG,Home,STL,,,,,,,,,,,,,,,,
"Sunday, Sep 29",SFG,Home,STL,,,,,,,,,,,,,,,,
