Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Wednesday, May 22",CIN,Home,SDP,L,3.0,7.0,9.0,20-29,5.0,8.0,King,Martinez,None,2:11,N,14255.0,.51,-1.0,
"Thursday, May 23",CIN,Home,SDP,L,4.0,6.0,10.0,20-30,5.0,8.5,Estrada,Moll,Suarez,3:15,D,16479.0,.47,-2.0,
"Friday, May 24",CIN,Home,LAD,W,9.0,6.0,9.0,21-30,5.0,8.5,Ashcraft,Ramírez,None,2:56,N,40074.0,.41,1.0,
"Saturday, May 25",CIN,Home,LAD,W,3.0,1.0,9.0,22-30,5.0,8.5,Greene,Buehler,Díaz,2:29,N,41880.0,.45,2.0,
"Sunday, May 26",CIN,Home,LAD,W,4.0,1.0,9.0,23-30,5.0,7.5,Martinez,Yamamoto,Díaz,2:27,D,35619.0,.49,3.0,
"Monday, May 27",CIN,Home,STL,W,3.0,1.0,9.0,24-30,5.0,7.5,Lodolo,Lynn,Sims,2:15,D,24797.0,.55,4.0,
"Tuesday, May 28",CIN,Home,STL,L,1.0,7.0,9.0,24-31,5.0,7.5,Gibson,Abbott,None,2:37,N,19471.0,.61,-1.0,
"Wednesday, May 29",CIN,Home,STL,L,3.0,5.0,9.0,24-32,5.0,8.5,Pallante,Montas,Helsley,2:58,D,18713.0,.56,-2.0,
"Friday, May 31",CIN,@,CHC,W,5.0,4.0,9.0,25-32,5.0,9.0,Cruz,Smyly,Díaz,3:05,D,36281.0,.51,1.0,
"Saturday, Jun 1",CIN,@,CHC,L,5.0,7.0,9.0,25-33,5.0,10.0,Leiter,Sims,Neris,2:46,N,36430.0,.55,-1.0,
"Sunday, Jun 2",CIN,@,CHC,W,5.0,2.0,9.0,26-33,5.0,10.0,Lodolo,Brown,Díaz,2:24,D,38129.0,.50,1.0,
"Monday, Jun 3",CIN,@,COL,W,13.0,3.0,9.0,27-33,5.0,9.0,Abbott,Feltner,None,2:30,N,25140.0,.51,2.0,
"Tuesday, Jun 4",CIN,@,COL,W,4.0,1.0,9.0,28-33,5.0,8.0,Montas,Blach,None,2:22,N,25315.0,.56,3.0,
"Wednesday, Jun 5",CIN,@,COL,W,12.0,7.0,9.0,29-33,5.0,7.0,Cruz,Beeks,None,3:12,D,27022.0,.63,4.0,
"Thursday, Jun 6",CIN,Home,CHC,W,8.0,4.0,9.0,30-33,3.0,6.5,Greene,Assad,None,2:33,N,25601.0,.76,5.0,
"Friday, Jun 7",CIN,Home,CHC,W,3.0,2.0,9.0,31-33,2.0,6.5,Lodolo,Steele,Díaz,2:10,N,37501.0,.84,6.0,
"Saturday, Jun 8",CIN,Home,CHC,W,4.0,3.0,9.0,32-33,2.0,6.5,Abbott,Brown,Wilson,2:32,D,40274.0,.87,7.0,
"Sunday, Jun 9",CIN,Home,CHC,L,2.0,4.0,9.0,32-34,2.0,6.5,Imanaga,Montas,Neris,2:49,D,32737.0,.87,-1.0,
"Tuesday, Jun 11",CIN,Home,CLE,L,3.0,5.0,9.0,32-35,3.0,7.0,McKenzie,Martinez,Clase,2:58,N,34103.0,.81,-2.0,
"Wednesday, Jun 12",CIN,Home,CLE,W,4.0,2.0,9.0,33-35,2.0,7.0,Lodolo,Bibee,Díaz,2:35,N,42427.0,.73,1.0,
"Friday, Jun 14",CIN,@,MIL,W,6.0,5.0,9.0,34-35,3.0,6.0,Greene,Peralta,Díaz,2:47,N,32810.0,.90,2.0,
