Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Monday, May 27",STL,@,CIN,L,1.0,3.0,9.0,25-27,3.0,5.5,Lodolo,Lynn,Sims,2:15,D,24797.0,.93,-1.0,
"Tuesday, May 28",STL,@,CIN,W,7.0,1.0,9.0,26-27,3.0,4.5,Gibson,Abbott,None,2:37,N,19471.0,.87,1.0,
"Wednesday, May 29",STL,@,CIN,W,5.0,3.0,9.0,27-27,2.0,4.5,Pallante,Montas,Helsley,2:58,D,18713.0,.94,2.0,
"Friday, May 31",STL,@,PHI,L,2.0,4.0,9.0,27-28,2.0,6.0,Nola,Mikolas,Hoffman,2:14,N,44742.0,.97,-1.0,
"Saturday, Jun 1",STL,@,PHI,L,1.0,6.0,9.0,27-29,3.0,7.0,Turnbull,Gray,None,2:28,N,44668.0,.88,-2.0,
"Sunday, Jun 2",STL,@,PHI,W,5.0,4.0,10.0,28-29,2.0,7.0,King,Soto,Helsley,3:04,N,41190.0,.83,1.0,
"Monday, Jun 3",STL,@,HOU,L,4.0,7.0,9.0,28-30,2.0,7.0,Montero,Romero,Hader,2:56,N,33638.0,.86,-1.0,
"Tuesday, Jun 4",STL,@,HOU,L,5.0,8.0,9.0,28-31,3.0,7.0,Scott,Pallante,Pressly,3:01,N,33468.0,.78,-2.0,
"Wednesday, Jun 5",STL,@,HOU,W,4.0,2.0,9.0,29-31,3.0,6.0,Mikolas,Blanco,Helsley,2:00,D,32047.0,.79,1.0,
"Thursday, Jun 6",STL,Home,COL,L,2.0,3.0,9.0,29-32,3.0,6.5,Quantrill,Gray,Kinley,2:59,N,33332.0,.85,-1.0,
"Friday, Jun 7",STL,Home,COL,W,8.0,5.0,9.0,30-32,2.0,6.5,Romero,Carasiti,Helsley,2:59,N,35229.0,.76,1.0,
"Saturday, Jun 8",STL,Home,COL,L,5.0,6.0,9.0,30-33,4.0,7.5,Vodnik,Kittredge,Kinley,2:31,D,34577.0,.80,-1.0,
"Sunday, Jun 9",STL,Home,COL,W,5.0,1.0,9.0,31-33,2.0,6.5,Pallante,Blach,None,2:15,D,40219.0,.71,1.0,
"Tuesday, Jun 11",STL,Home,PIT,L,1.0,2.0,9.0,31-34,3.0,7.0,Holderman,Helsley,Bednar,2:28,N,34278.0,.86,-1.0,
"Wednesday, Jun 12",STL,Home,PIT,W,4.0,2.0,9.0,32-34,2.0,7.0,Gray,Falter,Helsley,2:12,N,36608.0,.84,1.0,
"Thursday, Jun 13",STL,Home,PIT,W,4.0,3.0,9.0,33-34,2.0,6.5,Roycroft,Keller,Kittredge,2:31,D,33398.0,.87,2.0,
"Friday, Jun 14",STL,@,CHC,W,3.0,0.0,9.0,34-34,2.0,5.5,Gibson,Wesneski,Helsley,2:28,D,40160.0,.92,3.0,
"Saturday, Jun 15",STL,@,CHC,L,1.0,5.0,9.0,34-35,2.0,6.5,Imanaga,Pallante,None,2:30,D,40088.0,.98,-1.0,
"Sunday, Jun 16",STL,@,CHC,W,2.0,1.0,9.0,35-35,2.0,6.5,Mikolas,Taillon,Helsley,2:48,D,39118.0,.93,1.0,
"Monday, Jun 17",STL,@,MIA,W,7.0,6.0,12.0,36-35,2.0,5.5,Kittredge,Puk,None,3:28,N,9468.0,.90,2.0,
"Tuesday, Jun 18",STL,@,MIA,L-wo,8.0,9.0,10.0,36-36,2.0,6.5,Faucher,Roycroft,None,2:55,N,8850.0,.98,-1.0,
"Wednesday, Jun 19",STL,@,MIA,L-wo,3.0,4.0,9.0,36-37,2.0,7.5,Scott,Fernandez,None,2:35,D,11830.0,.91,-2.0,
"Thursday, Jun 20",STL,Home,SFG,W,6.0,5.0,9.0,37-37,2.0,6.5,Pallante,Winn,Helsley,2:53,N,8332.0,.88,1.0,
"Saturday, Jun 22",STL,Home,SFG,W,9.0,4.0,9.0,38-37,2.0,5.0,Mikolas,Hicks,None,2:28,D,41815.0,.94,2.0,
"Sunday, Jun 23",STL,Home,SFG,W,5.0,3.0,9.0,39-37,2.0,5.0,Gray,Webb,Helsley,2:15,D,37492.0,.96,3.0,
"Monday, Jun 24",STL,Home,ATL,W,4.0,3.0,9.0,40-37,2.0,5.0,Lynn,Schwellenbach,Helsley,2:24,N,36005.0,1.06,4.0,
"Wednesday, Jun 26 (1)",STL,Home,ATL,L,2.0,6.0,9.0,40-38,2.0,6.0,López,Gibson,None,2:49,D,33997.0,1.10,-1.0,
"Wednesday, Jun 26 (2)",STL,Home,ATL,W,4.0,1.0,9.0,41-38,2.0,6.0,Liberatore,Elder,Helsley,2:15,N,33921.0,1.02,1.0,
"Thursday, Jun 27",STL,Home,CIN,L,4.0,11.0,9.0,41-39,2.0,6.5,Abbott,Mikolas,None,2:45,N,32787.0,1.02,-1.0,
"Friday, Jun 28",STL,Home,CIN,W,1.0,0.0,9.0,42-39,2.0,6.5,Pallante,Montas,Helsley,2:36,N,40220.0,1.01,1.0,
"Saturday, Jun 29",STL,Home,CIN,L,4.0,9.0,9.0,42-40,2.0,6.5,Spiers,Gray,None,3:03,D,39164.0,1.01,-1.0,
"Sunday, Jun 30",STL,Home,CIN,W,2.0,0.0,9.0,43-40,2.0,6.5,Lynn,Greene,Helsley,2:17,D,40951.0,1.04,1.0,
"Tuesday, Jul 2",STL,@,PIT,W,7.0,4.0,9.0,44-40,2.0,6.0,Gibson,Keller,Helsley,2:34,N,17701.0,1.05,2.0,
"Wednesday, Jul 3",STL,@,PIT,L-wo,4.0,5.0,10.0,44-41,2.0,7.0,Chapman,Kittredge,None,2:48,N,20237.0,1.09,-1.0,
"Thursday, Jul 4",STL,@,PIT,W,3.0,2.0,10.0,45-41,2.0,6.0,King,Santana,None,2:52,D,20990.0,1.04,1.0,
"Friday, Jul 5",STL,@,WSN,W,7.0,6.0,11.0,46-41,2.0,5.0,Helsley,Floro,None,3:26,N,24072.0,1.10,2.0,
"Saturday, Jul 6",STL,@,WSN,L,6.0,14.0,9.0,46-42,2.0,5.0,Barnes,Lynn,None,3:10,D,21838.0,1.12,-1.0,
"Sunday, Jul 7",STL,@,WSN,W,8.0,3.0,9.0,47-42,2.0,5.0,Gibson,Herz,None,2:59,D,19782.0,1.12,1.0,
"Monday, Jul 8",STL,@,WSN,W,6.0,0.0,9.0,48-42,2.0,4.5,Mikolas,Parker,None,2:24,D,16454.0,1.14,2.0,
"Wednesday, Jul 10 (1)",STL,Home,KCR,L,4.0,6.0,9.0,48-43,2.0,5.5,Marsh,Pallante,McArthur,2:27,D,32108.0,1.15,-1.0,
"Wednesday, Jul 10 (2)",STL,Home,KCR,L,5.0,8.0,9.0,48-44,2.0,5.5,Wacha,Graceffo,McArthur,2:33,N,37898.0,1.09,-2.0,
"Friday, Jul 12",STL,Home,CHC,L,1.0,5.0,9.0,48-45,2.0,5.0,Hendricks,Gray,Neris,2:56,N,40667.0,1.20,-3.0,
"Saturday, Jul 13 (1)",STL,Home,CHC,W,11.0,3.0,9.0,49-45,2.0,3.5,Lynn,Wesneski,None,2:27,D,39129.0,1.14,1.0,
"Saturday, Jul 13 (2)",STL,Home,CHC,W,5.0,4.0,9.0,50-45,2.0,3.5,Romero,Hodge,Helsley,2:41,N,43827.0,1.20,2.0,
"Sunday, Jul 14",STL,Home,CHC,L,3.0,8.0,9.0,50-46,2.0,4.5,Taillon,Mikolas,None,2:20,D,39314.0,1.26,-1.0,
"Friday, Jul 19",STL,@,ATL,,,,,,,,,,,,,,,,
"Saturday, Jul 20",STL,@,ATL,,,,,,,,,,,,,,,,
"Sunday, Jul 21",STL,@,ATL,,,,,,,,,,,,,,,,
"Monday, Jul 22",STL,@,PIT,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",STL,@,PIT,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",STL,@,PIT,,,,,,,,,,,,,,,,
"Friday, Jul 26",STL,Home,WSN,,,,,,,,,,,,,,,,
"Saturday, Jul 27",STL,Home,WSN,,,,,,,,,,,,,,,,
"Sunday, Jul 28",STL,Home,WSN,,,,,,,,,,,,,,,,
"Monday, Jul 29",STL,Home,TEX,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",STL,Home,TEX,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",STL,Home,TEX,,,,,,,,,,,,,,,,
"Thursday, Aug 1",STL,@,CHC,,,,,,,,,,,,,,,,
"Friday, Aug 2",STL,@,CHC,,,,,,,,,,,,,,,,
"Saturday, Aug 3",STL,@,CHC,,,,,,,,,,,,,,,,
"Sunday, Aug 4",STL,@,CHC,,,,,,,,,,,,,,,,
"Monday, Aug 5",STL,Home,NYM,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",STL,Home,TBR,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",STL,Home,TBR,,,,,,,,,,,,,,,,
"Thursday, Aug 8",STL,Home,TBR,,,,,,,,,,,,,,,,
"Friday, Aug 9",STL,@,KCR,,,,,,,,,,,,,,,,
"Saturday, Aug 10",STL,@,KCR,,,,,,,,,,,,,,,,
"Monday, Aug 12",STL,@,CIN,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",STL,@,CIN,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",STL,@,CIN,,,,,,,,,,,,,,,,
"Friday, Aug 16",STL,Home,LAD,,,,,,,,,,,,,,,,
"Saturday, Aug 17",STL,Home,LAD,,,,,,,,,,,,,,,,
"Sunday, Aug 18",STL,Home,LAD,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",STL,Home,MIL,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",STL,Home,MIL,,,,,,,,,,,,,,,,
"Thursday, Aug 22",STL,Home,MIL,,,,,,,,,,,,,,,,
"Friday, Aug 23",STL,@,MIN,,,,,,,,,,,,,,,,
"Saturday, Aug 24",STL,@,MIN,,,,,,,,,,,,,,,,
"Sunday, Aug 25",STL,@,MIN,,,,,,,,,,,,,,,,
"Monday, Aug 26",STL,Home,SDP,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",STL,Home,SDP,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",STL,Home,SDP,,,,,,,,,,,,,,,,
"Thursday, Aug 29",STL,Home,SDP,,,,,,,,,,,,,,,,
"Friday, Aug 30",STL,@,NYY,,,,,,,,,,,,,,,,
"Saturday, Aug 31",STL,@,NYY,,,,,,,,,,,,,,,,
"Sunday, Sep 1",STL,@,NYY,,,,,,,,,,,,,,,,
"Monday, Sep 2",STL,@,MIL,,,,,,,,,,,,,,,,
"Tuesday, Sep 3",STL,@,MIL,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",STL,@,MIL,,,,,,,,,,,,,,,,
"Friday, Sep 6",STL,Home,SEA,,,,,,,,,,,,,,,,
"Saturday, Sep 7",STL,Home,SEA,,,,,,,,,,,,,,,,
"Sunday, Sep 8",STL,Home,SEA,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",STL,Home,CIN,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",STL,Home,CIN,,,,,,,,,,,,,,,,
"Thursday, Sep 12",STL,Home,CIN,,,,,,,,,,,,,,,,
"Friday, Sep 13",STL,@,TOR,,,,,,,,,,,,,,,,
"Saturday, Sep 14",STL,@,TOR,,,,,,,,,,,,,,,,
"Sunday, Sep 15",STL,@,TOR,,,,,,,,,,,,,,,,
"Monday, Sep 16",STL,Home,PIT,,,,,,,,,,,,,,,,
