Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Sunday, Jun 23",MIL,@,SDP,W,6.0,2.0,9.0,45-33,1.0,up 5.0,Myers,King,None,2:32,D,42048.0,1.37,1.0,
"Monday, Jun 24",MIL,Home,TEX,W,6.0,3.0,9.0,46-33,1.0,up 5.0,Peguero,Latz,Megill,2:58,N,27924.0,1.20,2.0,
"Tuesday, Jun 25",MIL,Home,TEX,W,3.0,1.0,9.0,47-33,1.0,up 5.5,Wilson,Heaney,Peguero,2:15,N,30892.0,1.19,3.0,
"Wednesday, Jun 26",MIL,Home,TEX,W-wo,6.0,5.0,10.0,48-33,1.0,up 6.0,Koenig,Latz,None,2:43,D,36552.0,1.21,4.0,
"Friday, Jun 28",MIL,Home,CHC,W,4.0,2.0,9.0,49-33,1.0,up 6.5,Rea,Taillon,Megill,2:24,N,39298.0,1.17,5.0,
"Saturday, Jun 29",MIL,Home,CHC,L,3.0,5.0,9.0,49-34,1.0,up 6.5,Little,Payamps,Neris,2:33,D,42238.0,1.16,-1.0,
"Sunday, Jun 30",MIL,Home,CHC,W,7.0,1.0,9.0,50-34,1.0,up 6.5,Peralta,Hendricks,None,2:21,D,42658.0,1.14,1.0,
"Monday, Jul 1",MIL,@,COL,L-wo,7.0,8.0,10.0,50-35,1.0,up 6.0,Kinley,Payamps,None,2:48,N,26204.0,1.12,-1.0,
"Tuesday, Jul 2",MIL,@,COL,W,4.0,3.0,9.0,51-35,1.0,up 6.0,Zastryzny,Mears,Megill,3:22,N,25669.0,1.13,1.0,
"Wednesday, Jul 3",MIL,@,COL,W,3.0,0.0,9.0,52-35,1.0,up 7.0,Rea,Hudson,Junis,2:33,N,34177.0,1.08,2.0,
"Thursday, Jul 4",MIL,@,COL,L,3.0,4.0,9.0,52-36,1.0,up 6.0,Molina,Myers,Beeks,2:35,N,48705.0,1.01,-1.0,
"Friday, Jul 5",MIL,@,LAD,L,5.0,8.0,9.0,52-37,1.0,up 5.0,Hudson,Peguero,Phillips,2:30,N,49885.0,1.48,-2.0,
"Saturday, Jul 6",MIL,@,LAD,L,3.0,5.0,9.0,52-38,1.0,up 5.0,Phillips,Hudson,Vesia,2:42,D,50086.0,1.53,-3.0,
"Sunday, Jul 7",MIL,@,LAD,W,9.0,2.0,9.0,53-38,1.0,up 5.0,Junis,Wrobleski,None,2:53,D,43528.0,1.51,1.0,
"Tuesday, Jul 9",MIL,Home,PIT,L,2.0,12.0,9.0,53-39,1.0,up 4.0,Priester,Rea,None,2:36,N,26422.0,1.23,-1.0,
"Wednesday, Jul 10",MIL,Home,PIT,W,9.0,0.0,9.0,54-39,1.0,up 5.5,Myers,Pérez,None,2:34,N,27294.0,1.30,1.0,
"Thursday, Jul 11",MIL,Home,PIT,L,0.0,1.0,9.0,54-40,1.0,up 5.0,Skenes,Civale,Chapman,2:20,D,36743.0,1.22,-1.0,
"Friday, Jul 12",MIL,Home,WSN,L,2.0,5.0,9.0,54-41,1.0,up 5.0,Garcia,Peralta,Finnegan,2:41,N,31967.0,1.25,-2.0,
"Saturday, Jul 13",MIL,Home,WSN,L,5.0,6.0,9.0,54-42,1.0,up 3.5,Law,Megill,Finnegan,3:00,D,34169.0,1.27,-3.0,
"Sunday, Jul 14",MIL,Home,WSN,W,9.0,3.0,9.0,55-42,1.0,up 4.5,Rea,Irvin,None,2:34,D,35040.0,1.39,1.0,
"Saturday, Jul 20",MIL,@,MIN,,,,,,,,,,,,,,,,
"Sunday, Jul 21",MIL,@,MIN,,,,,,,,,,,,,,,,
"Monday, Jul 22",MIL,@,CHC,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",MIL,@,CHC,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",MIL,@,CHC,,,,,,,,,,,,,,,,
"Friday, Jul 26",MIL,Home,MIA,,,,,,,,,,,,,,,,
"Saturday, Jul 27",MIL,Home,MIA,,,,,,,,,,,,,,,,
"Sunday, Jul 28",MIL,Home,MIA,,,,,,,,,,,,,,,,
"Monday, Jul 29",MIL,Home,ATL,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",MIL,Home,ATL,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",MIL,Home,ATL,,,,,,,,,,,,,,,,
"Friday, Aug 2",MIL,@,WSN,,,,,,,,,,,,,,,,
"Saturday, Aug 3",MIL,@,WSN,,,,,,,,,,,,,,,,
"Sunday, Aug 4",MIL,@,WSN,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",MIL,@,ATL,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",MIL,@,ATL,,,,,,,,,,,,,,,,
"Thursday, Aug 8",MIL,@,ATL,,,,,,,,,,,,,,,,
"Friday, Aug 9",MIL,Home,CIN,,,,,,,,,,,,,,,,
"Saturday, Aug 10",MIL,Home,CIN,,,,,,,,,,,,,,,,
"Sunday, Aug 11",MIL,Home,CIN,,,,,,,,,,,,,,,,
"Monday, Aug 12",MIL,Home,LAD,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",MIL,Home,LAD,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",MIL,Home,LAD,,,,,,,,,,,,,,,,
"Thursday, Aug 15",MIL,Home,LAD,,,,,,,,,,,,,,,,
"Friday, Aug 16",MIL,Home,CLE,,,,,,,,,,,,,,,,
"Saturday, Aug 17",MIL,Home,CLE,,,,,,,,,,,,,,,,
"Sunday, Aug 18",MIL,Home,CLE,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",MIL,@,STL,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",MIL,@,STL,,,,,,,,,,,,,,,,
"Thursday, Aug 22",MIL,@,STL,,,,,,,,,,,,,,,,
"Friday, Aug 23",MIL,@,OAK,,,,,,,,,,,,,,,,
"Saturday, Aug 24",MIL,@,OAK,,,,,,,,,,,,,,,,
"Sunday, Aug 25",MIL,@,OAK,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",MIL,Home,SFG,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",MIL,Home,SFG,,,,,,,,,,,,,,,,
"Thursday, Aug 29",MIL,Home,SFG,,,,,,,,,,,,,,,,
"Friday, Aug 30",MIL,@,CIN,,,,,,,,,,,,,,,,
"Friday, Aug 30",MIL,@,CIN,,,,,,,,,,,,,,,,
"Saturday, Aug 31",MIL,@,CIN,,,,,,,,,,,,,,,,
"Sunday, Sep 1",MIL,@,CIN,,,,,,,,,,,,,,,,
"Monday, Sep 2",MIL,Home,STL,,,,,,,,,,,,,,,,
"Tuesday, Sep 3",MIL,Home,STL,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",MIL,Home,STL,,,,,,,,,,,,,,,,
