Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Sunday, Jun 9",MIN,@,PIT,W,11.0,5.0,10.0,34-31,3.0,8.5,Durán,Heller,None,3:24,D,24463.0,.81,1.0,
"Monday, Jun 10",MIN,Home,COL,W,5.0,0.0,9.0,35-31,3.0,8.0,Paddack,Hudson,None,2:09,N,19901.0,.86,2.0,
"Tuesday, Jun 11",MIN,Home,COL,L,4.0,5.0,9.0,35-32,3.0,9.0,Quantrill,Thielbar,Kinley,2:35,N,21998.0,.90,-1.0,
"Wednesday, Jun 12",MIN,Home,COL,W,17.0,9.0,9.0,36-32,3.0,8.0,López,Gomber,None,3:08,D,18875.0,.88,1.0,
"Thursday, Jun 13",MIN,Home,OAK,W,6.0,2.0,9.0,37-32,3.0,7.5,Ryan,Medina,None,2:23,N,23229.0,.95,2.0,
"Friday, Jun 14",MIN,Home,OAK,W-wo,6.0,5.0,10.0,38-32,3.0,7.5,Durán,Alexander,None,2:52,N,35631.0,.95,3.0,
"Sunday, Jun 16 (1)",MIN,Home,OAK,W,6.0,2.0,9.0,39-32,3.0,5.5,Ober,Sears,Durán,2:43,D,33835.0,.97,4.0,
"Sunday, Jun 16 (2)",MIN,Home,OAK,W,8.0,7.0,9.0,40-32,3.0,5.5,Staumont,Jiménez,Jax,2:41,N,20787.0,1.03,5.0,
"Tuesday, Jun 18",MIN,Home,TBR,W-wo,7.0,6.0,9.0,41-32,2.0,4.5,Durán,Fairbanks,None,2:45,N,17342.0,1.16,6.0,
"Wednesday, Jun 19",MIN,Home,TBR,L,2.0,3.0,10.0,41-33,2.0,5.5,Adam,Alcalá,Maton,3:12,N,20712.0,1.19,-1.0,
"Thursday, Jun 20",MIN,Home,TBR,L,6.0,7.0,10.0,41-34,3.0,6.5,Fairbanks,Jax,None,3:16,D,24863.0,1.13,-2.0,
"Friday, Jun 21",MIN,@,OAK,L,5.0,6.0,9.0,41-35,3.0,7.5,Newcomb,Durán,Miller,2:20,N,9158.0,1.04,-3.0,
"Saturday, Jun 22",MIN,@,OAK,W,10.0,2.0,9.0,42-35,2.0,7.5,Ober,Sears,None,2:30,D,9299.0,1.01,1.0,
"Sunday, Jun 23",MIN,@,OAK,W,3.0,0.0,9.0,43-35,2.0,7.5,López,Harris,Jax,2:11,D,18491.0,.99,2.0,
"Tuesday, Jun 25",MIN,@,ARI,L,4.0,5.0,9.0,43-36,2.0,9.0,Ginkel,Alcalá,Sewald,2:09,N,21485.0,1.03,-1.0,
"Wednesday, Jun 26",MIN,@,ARI,W,8.0,3.0,9.0,44-36,2.0,8.0,Woods Richardson,Nelson,None,2:37,N,16396.0,.97,1.0,
"Thursday, Jun 27",MIN,@,ARI,W,13.0,6.0,9.0,45-36,2.0,7.0,Festa,Montgomery,None,2:56,D,22671.0,1.07,2.0,
"Friday, Jun 28",MIN,@,SEA,L-wo,2.0,3.0,10.0,45-37,2.0,7.0,Stanek,Sands,None,2:38,N,44924.0,1.14,-1.0,
"Saturday, Jun 29",MIN,@,SEA,W,5.0,1.0,9.0,46-37,2.0,7.0,López,Miller,None,2:48,N,35551.0,1.11,1.0,
"Sunday, Jun 30",MIN,@,SEA,W,5.0,3.0,9.0,47-37,2.0,6.0,Sands,Stanek,Durán,2:48,D,33367.0,1.15,2.0,
"Tuesday, Jul 2",MIN,Home,DET,W,5.0,3.0,9.0,48-37,2.0,6.0,Alcalá,Vest,Durán,2:21,N,19609.0,1.15,3.0,
"Wednesday, Jul 3",MIN,Home,DET,L,2.0,9.0,9.0,48-38,2.0,6.0,Montero,Festa,None,2:22,N,25053.0,1.16,-1.0,
"Thursday, Jul 4",MIN,Home,DET,W,12.0,3.0,7.0,49-38,2.0,6.0,Ober,Maeda,None,2:17,D,20893.0,1.20,1.0,
"Friday, Jul 5",MIN,Home,HOU,L,12.0,13.0,9.0,49-39,2.0,6.0,King,López,Hader,3:21,N,28129.0,1.20,-1.0,
"Saturday, Jul 6",MIN,Home,HOU,W,9.0,3.0,9.0,50-39,2.0,6.0,Ryan,Brown,None,2:37,D,31431.0,1.28,1.0,
"Sunday, Jul 7",MIN,Home,HOU,W-wo,3.0,2.0,9.0,51-39,2.0,6.0,Durán,Hader,None,2:33,D,28056.0,1.23,2.0,
"Monday, Jul 8",MIN,@,CHW,W,8.0,6.0,11.0,52-39,2.0,5.0,Durán,Shuster,Funderburk,3:18,N,10881.0,1.11,3.0,
"Wednesday, Jul 10 (1)",MIN,@,CHW,L,1.0,3.0,9.0,52-40,2.0,5.0,Fedde,Ober,Kopech,2:05,D,,1.16,-1.0,
"Wednesday, Jul 10 (2)",MIN,@,CHW,W,3.0,2.0,9.0,53-40,2.0,5.0,Okert,Soroka,Durán,2:23,D,13607.0,1.13,1.0,
"Friday, Jul 12",MIN,@,SFG,L,1.0,7.0,9.0,53-41,2.0,4.5,Harrison,Ryan,None,2:24,N,34106.0,1.25,-1.0,
"Saturday, Jul 13",MIN,@,SFG,W,4.0,2.0,9.0,54-41,2.0,4.5,Sands,Rogers,Durán,2:52,D,32582.0,1.30,1.0,
"Sunday, Jul 14",MIN,@,SFG,L-wo,2.0,3.0,9.0,54-42,2.0,4.5,Walker,Durán,None,2:17,D,34115.0,1.22,-1.0,
"Saturday, Jul 20",MIN,Home,MIL,,,,,,,,,,,,,,,,
"Sunday, Jul 21",MIN,Home,MIL,,,,,,,,,,,,,,,,
"Monday, Jul 22",MIN,Home,PHI,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",MIN,Home,PHI,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",MIN,Home,PHI,,,,,,,,,,,,,,,,
"Friday, Jul 26",MIN,@,DET,,,,,,,,,,,,,,,,
"Saturday, Jul 27",MIN,@,DET,,,,,,,,,,,,,,,,
"Sunday, Jul 28",MIN,@,DET,,,,,,,,,,,,,,,,
"Monday, Jul 29",MIN,@,NYM,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",MIN,@,NYM,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",MIN,@,NYM,,,,,,,,,,,,,,,,
"Friday, Aug 2",MIN,Home,CHW,,,,,,,,,,,,,,,,
"Saturday, Aug 3",MIN,Home,CHW,,,,,,,,,,,,,,,,
"Sunday, Aug 4",MIN,Home,CHW,,,,,,,,,,,,,,,,
"Monday, Aug 5",MIN,@,CHC,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",MIN,@,CHC,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",MIN,@,CHC,,,,,,,,,,,,,,,,
"Friday, Aug 9",MIN,Home,CLE,,,,,,,,,,,,,,,,
"Friday, Aug 9",MIN,Home,CLE,,,,,,,,,,,,,,,,
"Saturday, Aug 10",MIN,Home,CLE,,,,,,,,,,,,,,,,
"Sunday, Aug 11",MIN,Home,CLE,,,,,,,,,,,,,,,,
"Monday, Aug 12",MIN,Home,KCR,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",MIN,Home,KCR,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",MIN,Home,KCR,,,,,,,,,,,,,,,,
"Thursday, Aug 15",MIN,@,TEX,,,,,,,,,,,,,,,,
"Friday, Aug 16",MIN,@,TEX,,,,,,,,,,,,,,,,
"Saturday, Aug 17",MIN,@,TEX,,,,,,,,,,,,,,,,
"Sunday, Aug 18",MIN,@,TEX,,,,,,,,,,,,,,,,
"Monday, Aug 19",MIN,@,SDP,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",MIN,@,SDP,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",MIN,@,SDP,,,,,,,,,,,,,,,,
"Friday, Aug 23",MIN,Home,STL,,,,,,,,,,,,,,,,
"Saturday, Aug 24",MIN,Home,STL,,,,,,,,,,,,,,,,
"Sunday, Aug 25",MIN,Home,STL,,,,,,,,,,,,,,,,
"Monday, Aug 26",MIN,Home,ATL,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",MIN,Home,ATL,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",MIN,Home,ATL,,,,,,,,,,,,,,,,
"Friday, Aug 30",MIN,Home,TOR,,,,,,,,,,,,,,,,
"Saturday, Aug 31",MIN,Home,TOR,,,,,,,,,,,,,,,,
"Sunday, Sep 1",MIN,Home,TOR,,,,,,,,,,,,,,,,
"Monday, Sep 2",MIN,@,TBR,,,,,,,,,,,,,,,,
"Tuesday, Sep 3",MIN,@,TBR,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",MIN,@,TBR,,,,,,,,,,,,,,,,
"Thursday, Sep 5",MIN,@,TBR,,,,,,,,,,,,,,,,
"Friday, Sep 6",MIN,@,KCR,,,,,,,,,,,,,,,,
"Saturday, Sep 7",MIN,@,KCR,,,,,,,,,,,,,,,,
