Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Monday, Jul 8",PIT,Home,NYM,W,8.0,2.0,9.0,43-47,3.0,9.5,Keller,Orze,None,2:22,D,16158.0,.56,1.0,
"Tuesday, Jul 9",PIT,@,MIL,W,12.0,2.0,9.0,44-47,3.0,8.5,Priester,Rea,None,2:36,N,26422.0,.59,2.0,
"Wednesday, Jul 10",PIT,@,MIL,L,0.0,9.0,9.0,44-48,3.0,9.5,Myers,Pérez,None,2:34,N,27294.0,.69,-1.0,
"Thursday, Jul 11",PIT,@,MIL,W,1.0,0.0,9.0,45-48,3.0,8.5,Skenes,Civale,Chapman,2:20,D,36743.0,.63,1.0,
"Friday, Jul 12",PIT,@,CHW,W,4.0,1.0,9.0,46-48,3.0,7.5,Gonzales,Cannon,Bednar,2:11,N,19548.0,.66,2.0,
"Saturday, Jul 13",PIT,@,CHW,W,6.0,2.0,9.0,47-48,3.0,6.5,Nicolas,Flexen,None,2:39,D,20437.0,.74,3.0,
"Sunday, Jul 14",PIT,@,CHW,W,9.0,4.0,9.0,48-48,3.0,6.5,Priester,Kuhl,None,2:47,D,16501.0,.81,4.0,
"Friday, Jul 19",PIT,Home,PHI,,,,,,,,,,,,,,,,
"Saturday, Jul 20",PIT,Home,PHI,,,,,,,,,,,,,,,,
"Sunday, Jul 21",PIT,Home,PHI,,,,,,,,,,,,,,,,
"Monday, Jul 22",PIT,Home,STL,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",PIT,Home,STL,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",PIT,Home,STL,,,,,,,,,,,,,,,,
"Friday, Jul 26",PIT,@,ARI,,,,,,,,,,,,,,,,
"Saturday, Jul 27",PIT,@,ARI,,,,,,,,,,,,,,,,
"Sunday, Jul 28",PIT,@,ARI,,,,,,,,,,,,,,,,
"Monday, Jul 29",PIT,@,HOU,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",PIT,@,HOU,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",PIT,@,HOU,,,,,,,,,,,,,,,,
"Friday, Aug 2",PIT,Home,ARI,,,,,,,,,,,,,,,,
"Saturday, Aug 3",PIT,Home,ARI,,,,,,,,,,,,,,,,
"Sunday, Aug 4",PIT,Home,ARI,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",PIT,Home,SDP,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",PIT,Home,SDP,,,,,,,,,,,,,,,,
"Thursday, Aug 8",PIT,Home,SDP,,,,,,,,,,,,,,,,
"Friday, Aug 9",PIT,@,LAD,,,,,,,,,,,,,,,,
"Saturday, Aug 10",PIT,@,LAD,,,,,,,,,,,,,,,,
"Sunday, Aug 11",PIT,@,LAD,,,,,,,,,,,,,,,,
"Monday, Aug 12",PIT,@,SDP,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",PIT,@,SDP,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",PIT,@,SDP,,,,,,,,,,,,,,,,
"Friday, Aug 16",PIT,Home,SEA,,,,,,,,,,,,,,,,
"Saturday, Aug 17",PIT,Home,SEA,,,,,,,,,,,,,,,,
"Sunday, Aug 18",PIT,Home,SEA,,,,,,,,,,,,,,,,
"Monday, Aug 19",PIT,@,TEX,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",PIT,@,TEX,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",PIT,@,TEX,,,,,,,,,,,,,,,,
"Thursday, Aug 22",PIT,Home,CIN,,,,,,,,,,,,,,,,
"Friday, Aug 23",PIT,Home,CIN,,,,,,,,,,,,,,,,
"Saturday, Aug 24",PIT,Home,CIN,,,,,,,,,,,,,,,,
"Sunday, Aug 25",PIT,Home,CIN,,,,,,,,,,,,,,,,
"Monday, Aug 26",PIT,Home,CHC,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",PIT,Home,CHC,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",PIT,Home,CHC,,,,,,,,,,,,,,,,
"Friday, Aug 30",PIT,@,CLE,,,,,,,,,,,,,,,,
"Saturday, Aug 31",PIT,@,CLE,,,,,,,,,,,,,,,,
"Sunday, Sep 1",PIT,@,CLE,,,,,,,,,,,,,,,,
"Monday, Sep 2",PIT,@,CHC,,,,,,,,,,,,,,,,
"Tuesday, Sep 3",PIT,@,CHC,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",PIT,@,CHC,,,,,,,,,,,,,,,,
"Thursday, Sep 5",PIT,Home,WSN,,,,,,,,,,,,,,,,
"Friday, Sep 6",PIT,Home,WSN,,,,,,,,,,,,,,,,
"Saturday, Sep 7",PIT,Home,WSN,,,,,,,,,,,,,,,,
"Sunday, Sep 8",PIT,Home,WSN,,,,,,,,,,,,,,,,
"Monday, Sep 9",PIT,Home,MIA,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",PIT,Home,MIA,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",PIT,Home,MIA,,,,,,,,,,,,,,,,
"Friday, Sep 13",PIT,Home,KCR,,,,,,,,,,,,,,,,
"Saturday, Sep 14",PIT,Home,KCR,,,,,,,,,,,,,,,,
"Sunday, Sep 15",PIT,Home,KCR,,,,,,,,,,,,,,,,
"Monday, Sep 16",PIT,@,STL,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",PIT,@,STL,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",PIT,@,STL,,,,,,,,,,,,,,,,
"Thursday, Sep 19",PIT,@,STL,,,,,,,,,,,,,,,,
"Friday, Sep 20",PIT,@,CIN,,,,,,,,,,,,,,,,
"Saturday, Sep 21",PIT,@,CIN,,,,,,,,,,,,,,,,
"Sunday, Sep 22",PIT,@,CIN,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",PIT,Home,MIL,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",PIT,Home,MIL,,,,,,,,,,,,,,,,
"Thursday, Sep 26",PIT,Home,MIL,,,,,,,,,,,,,,,,
"Friday, Sep 27",PIT,@,NYY,,,,,,,,,,,,,,,,
"Saturday, Sep 28",PIT,@,NYY,,,,,,,,,,,,,,,,
"Sunday, Sep 29",PIT,@,NYY,,,,,,,,,,,,,,,,
