game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,losing_Team
747075,2024-09-04T23:20:00Z,2024-09-04,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,Charlie Morton,Bradley Blalock,,,2,5,9,Top,4705,Truist Park,[],ATL wins 2-0,Atlanta Braves,Colorado Rockies,Charlie Morton,Bradley Blalock,Raisel Iglesias,2024-09-04 - Colorado Rockies (2) @ Atlanta Braves (5) (Final),
746262,2024-09-04T23:40:00Z,2024-09-04,R,Final,Cleveland Guardians,Kansas City Royals,114,118,N,1,Seth Lugo,Ben Lively,,,1,4,9,Top,7,Kauffman Stadium,['FS1'],CLE wins 2-1,Kansas City Royals,Cleveland Guardians,Seth Lugo,Ben Lively,Lucas Erceg,2024-09-04 - Cleveland Guardians (1) @ Kansas City Royals (4) (Final),
746835,2024-09-04T23:40:00Z,2024-09-04,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,Shota Imanaga,Domingo Germán,,,0,12,9,Top,17,Wrigley Field,[],PIT wins 2-1,Chicago Cubs,Pittsburgh Pirates,Shota Imanaga,Domingo Germán,,2024-09-04 - Pittsburgh Pirates (0) @ Chicago Cubs (12) (Final),
745938,2024-09-04T23:40:00Z,2024-09-04,R,Final,St. Louis Cardinals,Milwaukee Brewers,138,158,N,1,Colin Rea,Sonny Gray,,,3,2,10,Bottom,32,American Family Field,[],STL wins 2-1,St. Louis Cardinals,Milwaukee Brewers,Andrew Kittredge,Joel Payamps,Ryan Fernandez,2024-09-04 - St. Louis Cardinals (3) @ Milwaukee Brewers (2) (Final),
744964,2024-09-05T00:05:00Z,2024-09-04,R,Final,New York Yankees,Texas Rangers,147,140,N,1,Nathan Eovaldi,Marcus Stroman,,,6,10,9,Top,5325,Globe Life Field,[],TEX wins 2-1,Texas Rangers,New York Yankees,Nathan Eovaldi,Marcus Stroman,Kirby Yates,2024-09-04 - New York Yankees (6) @ Texas Rangers (10) (Final),
746178,2024-09-05T01:38:00Z,2024-09-04,R,Final,Los Angeles Dodgers,Los Angeles Angels,119,108,N,1,Griffin Canning,Bobby Miller,,,1,10,9,Top,1,Angel Stadium,[],Series tied 1-1,Los Angeles Angels,Los Angeles Dodgers,Griffin Canning,Bobby Miller,,2024-09-04 - Los Angeles Dodgers (1) @ Los Angeles Angels (10) (Final),
745370,2024-09-05T01:40:00Z,2024-09-04,R,Final,Detroit Tigers,San Diego Padres,116,135,N,1,Yu Darvish,Keider Montero,,,5,6,10,Bottom,2680,Petco Park,[],SD wins 2-0,San Diego Padres,Detroit Tigers,Jeremiah Estrada,Jason Foley,,2024-09-04 - Detroit Tigers (5) @ San Diego Padres (6) (Final),
745614,2024-09-05T01:40:00Z,2024-09-04,R,Final,Seattle Mariners,Oakland Athletics,136,133,N,1,JP Sears,George Kirby,,,16,3,9,Bottom,10,Oakland Coliseum,[],OAK leads 2-1,Seattle Mariners,Oakland Athletics,George Kirby,JP Sears,,2024-09-04 - Seattle Mariners (16) @ Oakland Athletics (3) (Final),
745290,2024-09-05T01:45:00Z,2024-09-04,R,Final,Arizona Diamondbacks,San Francisco Giants,109,137,N,1,Hayden Birdsong,Zac Gallen,,,6,4,9,Bottom,2395,Oracle Park,[],AZ wins 2-0,Arizona Diamondbacks,San Francisco Giants,Zac Gallen,Hayden Birdsong,,2024-09-04 - Arizona Diamondbacks (6) @ San Francisco Giants (4) (Final),
746664,2024-09-05T17:10:00Z,2024-09-05,R,Final,Houston Astros,Cincinnati Reds,117,113,N,1,Rhett Lowder,Hunter Brown,,,0,1,9,Top,2602,Great American Ball Park,['MLBN (out-of-market only)'],CIN wins 3-0,Cincinnati Reds,Houston Astros,Tony Santillan,Bryan Abreu,Alexis Díaz,2024-09-05 - Houston Astros (0) @ Cincinnati Reds (1) (Final),
745042,2024-09-05T17:10:00Z,2024-09-05,R,Final,Minnesota Twins,Tampa Bay Rays,142,139,N,1,Taj Bradley,Pablo López,,,4,3,9,Bottom,12,Tropicana Field,['MLBN (out-of-market only)'],Series tied 2-2,Minnesota Twins,Tampa Bay Rays,Pablo López,Taj Bradley,Jhoan Duran,2024-09-05 - Minnesota Twins (4) @ Tampa Bay Rays (3) (Final),
745612,2024-09-05T19:37:00Z,2024-09-05,R,Final,Seattle Mariners,Oakland Athletics,136,133,N,1,Joey Estes,Bryan Woo,,,6,4,9,Bottom,10,Oakland Coliseum,[],Series tied 2-2,Seattle Mariners,Oakland Athletics,Bryan Woo,Joey Estes,,2024-09-05 - Seattle Mariners (6) @ Oakland Athletics (4) (Final),
745289,2024-09-05T19:45:00Z,2024-09-05,R,Final,Arizona Diamondbacks,San Francisco Giants,109,137,N,1,Blake Snell,Merrill Kelly,,,2,3,9,Bottom,2395,Oracle Park,[],AZ wins 2-1,San Francisco Giants,Arizona Diamondbacks,Ryan Walker,Kevin Ginkel,,2024-09-05 - Arizona Diamondbacks (2) @ San Francisco Giants (3) (Final),
745451,2024-09-05T22:40:00Z,2024-09-05,R,Final,Washington Nationals,Pittsburgh Pirates,120,134,N,1,Bailey Falter,Jake Irvin,,,4,9,9,Top,31,PNC Park,['MLBN (out-of-market only)'],PIT leads 1-0,Pittsburgh Pirates,Washington Nationals,Bailey Falter,Jake Irvin,Aroldis Chapman,2024-09-05 - Washington Nationals (4) @ Pittsburgh Pirates (9) (Final),
746021,2024-09-05T22:40:00Z,2024-09-05,R,Final,Philadelphia Phillies,Miami Marlins,143,146,N,1,Adam Oller,Ranger Suárez,,,5,2,9,Bottom,4169,loanDepot park,['MLBN (out-of-market only)'],PHI leads 1-0,Philadelphia Phillies,Miami Marlins,Ranger Suárez,Adam Oller,Matt Strahm,2024-09-05 - Philadelphia Phillies (5) @ Miami Marlins (2) (Final),
747073,2024-09-05T23:20:00Z,2024-09-05,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,Reynaldo López,Austin Gomber,,,3,1,9,Bottom,4705,Truist Park,['MLB.tv Free Game'],ATL wins 2-1,Colorado Rockies,Atlanta Braves,Austin Gomber,Reynaldo López,Tyler Kinley,2024-09-05 - Colorado Rockies (3) @ Atlanta Braves (1) (Final),
744966,2024-09-06T00:05:00Z,2024-09-05,R,Final,Los Angeles Angels,Texas Rangers,108,140,N,1,Cody Bradford,Jack Kochanowicz,,,1,3,9,Top,5325,Globe Life Field,[],TEX leads 1-0,Texas Rangers,Los Angeles Angels,Cody Bradford,Jack Kochanowicz,Kirby Yates,2024-09-05 - Los Angeles Angels (1) @ Texas Rangers (3) (Final),
745369,2024-09-06T00:40:00Z,2024-09-05,R,Final,Detroit Tigers,San Diego Padres,116,135,N,1,Martín Pérez,Casey Mize,,,4,3,9,Bottom,2680,Petco Park,[],SD wins 2-1,Detroit Tigers,San Diego Padres,Ricky Vanasco,Robert Suarez,Tyler Holton,2024-09-05 - Detroit Tigers (4) @ San Diego Padres (3) (Final),
746832,2024-09-06T18:20:00Z,2024-09-06,R,Final,New York Yankees,Chicago Cubs,147,112,N,1,Jordan Wicks,Luis Gil,,,3,0,9,Bottom,17,Wrigley Field,['MLBN (out-of-market only)'],NYY leads 1-0,New York Yankees,Chicago Cubs,Luis Gil,Jordan Wicks,Luke Weaver,2024-09-06 - New York Yankees (3) @ Chicago Cubs (0) (Final),
745941,2024-09-06T22:10:00Z,2024-09-06,R,Final,Colorado Rockies,Milwaukee Brewers,115,158,N,1,Frankie Montas,Ryan Feltner,,,3,2,9,Bottom,32,American Family Field,[],COL leads 1-0,Colorado Rockies,Milwaukee Brewers,Ryan Feltner,Frankie Montas,Tyler Kinley,2024-09-06 - Colorado Rockies (3) @ Milwaukee Brewers (2) (Final),
746993,2024-09-06T23:05:00Z,2024-09-06,R,Final,Tampa Bay Rays,Baltimore Orioles,139,110,N,1,Dean Kremer,Shane Baz,,,0,2,9,Top,2,Oriole Park at Camden Yards,['MLB.tv Free Game'],BAL leads 1-0,Baltimore Orioles,Tampa Bay Rays,Dean Kremer,Shane Baz,Seranthony Domínguez,2024-09-06 - Tampa Bay Rays (0) @ Baltimore Orioles (2) (Final),
745777,2024-09-06T23:10:00Z,2024-09-06,R,Final,Cincinnati Reds,New York Mets,113,121,N,1,Sean Manaea,Fernando Cruz,,,4,6,10,Bottom,3289,Citi Field,[],NYM leads 1-0,New York Mets,Cincinnati Reds,José Buttó,Justin Wilson,,2024-09-06 - Cincinnati Reds (4) @ New York Mets (6) (Final),
746912,2024-09-06T23:10:00Z,2024-09-06,R,Final,Chicago White Sox,Boston Red Sox,145,111,N,1,Nick Pivetta,Davis Martin,,,1,3,9,Top,3,Fenway Park,[],BOS leads 1-0,Boston Red Sox,Chicago White Sox,Zack Kelly,Matt Foster,Josh Winckowski,2024-09-06 - Chicago White Sox (1) @ Boston Red Sox (3) (Final),
746016,2024-09-06T23:10:00Z,2024-09-06,R,Final,Philadelphia Phillies,Miami Marlins,143,146,N,1,Austin Kitchen,Zack Wheeler,,,16,2,9,Bottom,4169,loanDepot park,[],PHI leads 2-0,Philadelphia Phillies,Miami Marlins,Zack Wheeler,Austin Kitchen,,2024-09-06 - Philadelphia Phillies (16) @ Miami Marlins (2) (Final),
747074,2024-09-06T23:20:00Z,2024-09-06,R,Final,Toronto Blue Jays,Atlanta Braves,141,144,N,1,Max Fried,Kevin Gausman,,,1,3,9,Top,4705,Truist Park,[],ATL leads 1-0,Atlanta Braves,Toronto Blue Jays,Max Fried,Kevin Gausman,Raisel Iglesias,2024-09-06 - Toronto Blue Jays (1) @ Atlanta Braves (3) (Final),
744967,2024-09-07T00:05:00Z,2024-09-06,R,Final,Los Angeles Angels,Texas Rangers,108,140,N,1,Gerson Garabito,Sam Aldegheri,,,5,1,9,Bottom,5325,Globe Life Field,[],Series tied 1-1,Los Angeles Angels,Texas Rangers,Sam Aldegheri,Gerson Garabito,,2024-09-06 - Los Angeles Angels (5) @ Texas Rangers (1) (Final),
746343,2024-09-07T00:10:00Z,2024-09-06,R,Final,Arizona Diamondbacks,Houston Astros,109,117,N,1,Framber Valdez,Brandon Pfaadt,,,0,8,9,Top,2392,Minute Maid Park,['MLBN (out-of-market only)'],HOU leads 1-0,Houston Astros,Arizona Diamondbacks,Framber Valdez,Brandon Pfaadt,,2024-09-06 - Arizona Diamondbacks (0) @ Houston Astros (8) (Final),
746257,2024-09-07T00:10:00Z,2024-09-06,R,Final,Minnesota Twins,Kansas City Royals,142,118,N,1,Cole Ragans,Zebby Matthews,,,0,5,9,Top,7,Kauffman Stadium,['Apple TV+'],KC leads 1-0,Kansas City Royals,Minnesota Twins,Cole Ragans,Zebby Matthews,,2024-09-06 - Minnesota Twins (0) @ Kansas City Royals (5) (Final),
745131,2024-09-07T00:15:00Z,2024-09-06,R,Final,Seattle Mariners,St. Louis Cardinals,136,138,N,1,Erick Fedde,Bryce Miller,,,6,1,9,Bottom,2889,Busch Stadium,['MLBN (out-of-market only)'],SEA leads 1-0,Seattle Mariners,St. Louis Cardinals,Bryce Miller,Erick Fedde,,2024-09-06 - Seattle Mariners (6) @ St. Louis Cardinals (1) (Final),
745611,2024-09-07T01:40:00Z,2024-09-06,R,Final,Detroit Tigers,Oakland Athletics,116,133,N,1,Mitch Spence,Tarik Skubal,,,6,7,13,Bottom,10,Oakland Coliseum,[],OAK leads 1-0,Oakland Athletics,Detroit Tigers,Grant Holman,Beau Brieske,,2024-09-06 - Detroit Tigers (6) @ Oakland Athletics (7) (Final),
745371,2024-09-07T01:40:00Z,2024-09-06,R,Final,San Francisco Giants,San Diego Padres,137,135,N,1,Michael King,Mason Black,,,1,5,9,Top,2680,Petco Park,['Apple TV+'],SD leads 1-0,San Diego Padres,San Francisco Giants,Michael King,Mason Black,,2024-09-06 - San Francisco Giants (1) @ San Diego Padres (5) (Final),
746104,2024-09-07T02:10:00Z,2024-09-06,R,Final,Cleveland Guardians,Los Angeles Dodgers,114,119,N,1,Landon Knack,Matthew Boyd,,,3,1,9,Bottom,22,Dodger Stadium,[],CLE leads 1-0,Cleveland Guardians,Los Angeles Dodgers,Matthew Boyd,Landon Knack,Emmanuel Clase,2024-09-06 - Cleveland Guardians (3) @ Los Angeles Dodgers (1) (Final),
745455,2024-09-06T22:40:00Z,2024-09-06,R,Postponed,Washington Nationals,Pittsburgh Pirates,120,134,N,1,Luis L. Ortiz,DJ Herz,,,0,0,,,31,PNC Park,[],,,,,,,2024-09-06 - Washington Nationals @ Pittsburgh Pirates (Postponed),
745455,2024-09-07T17:35:00Z,2024-09-07,R,Final,Washington Nationals,Pittsburgh Pirates,120,134,S,1,Luis L. Ortiz,DJ Herz,,,5,3,9,Bottom,31,PNC Park,[],,Washington Nationals,Pittsburgh Pirates,DJ Herz,Luis L. Ortiz,Kyle Finnegan,2024-09-07 - Washington Nationals (5) @ Pittsburgh Pirates (3) (Final),
745456,2024-09-07T22:40:00Z,2024-09-07,R,Final,Washington Nationals,Pittsburgh Pirates,120,134,S,2,Mitch Keller,Mitchell Parker,,,8,6,9,Bottom,31,PNC Park,[],,Washington Nationals,Pittsburgh Pirates,Robert Garcia,Aroldis Chapman,Kyle Finnegan,2024-09-07 - Washington Nationals (8) @ Pittsburgh Pirates (6) (Final),
746829,2024-09-07T18:20:00Z,2024-09-07,R,Final,New York Yankees,Chicago Cubs,147,112,N,1,Javier Assad,Clarke Schmidt,,,2,0,9,Bottom,17,Wrigley Field,['MLBN (out-of-market only)'],NYY wins 2-0,New York Yankees,Chicago Cubs,Nestor Cortes,Javier Assad,,2024-09-07 - New York Yankees (2) @ Chicago Cubs (0) (Final),
746986,2024-09-07T20:05:00Z,2024-09-07,R,Final,Tampa Bay Rays,Baltimore Orioles,139,110,N,1,Zach Eflin,Ryan Pepiot,,,7,1,9,Bottom,2,Oriole Park at Camden Yards,['MLBN (out-of-market only)'],Series tied 1-1,Tampa Bay Rays,Baltimore Orioles,Ryan Pepiot,Zach Eflin,,2024-09-07 - Tampa Bay Rays (7) @ Baltimore Orioles (1) (Final),
745613,2024-09-07T20:07:00Z,2024-09-07,R,Final,Detroit Tigers,Oakland Athletics,116,133,N,1,Brady Basso,Brenan Hanifee,,,2,1,9,Bottom,10,Oakland Coliseum,[],Series tied 1-1,Detroit Tigers,Oakland Athletics,Brant Hurter,T.J. McFarland,Jason Foley,2024-09-07 - Detroit Tigers (2) @ Oakland Athletics (1) (Final),
746344,2024-09-07T20:10:00Z,2024-09-07,R,Final,Arizona Diamondbacks,Houston Astros,109,117,N,1,Yusei Kikuchi,Eduardo Rodriguez,,,5,11,9,Top,2392,Minute Maid Park,[],HOU wins 2-0,Houston Astros,Arizona Diamondbacks,Yusei Kikuchi,Eduardo Rodriguez,,2024-09-07 - Arizona Diamondbacks (5) @ Houston Astros (11) (Final),
745775,2024-09-07T20:10:00Z,2024-09-07,R,Final,Cincinnati Reds,New York Mets,113,121,N,1,Jose Quintana,Jakob Junis,,,0,4,9,Top,3289,Citi Field,['MLB.tv Free Game'],NYM wins 2-0,New York Mets,Cincinnati Reds,Jose Quintana,Sam Moll,,2024-09-07 - Cincinnati Reds (0) @ New York Mets (4) (Final),
746018,2024-09-07T20:10:00Z,2024-09-07,R,Final,Philadelphia Phillies,Miami Marlins,143,146,N,1,Darren McCaughan,Aaron Nola,,,5,9,9,Top,4169,loanDepot park,[],PHI leads 2-1,Miami Marlins,Philadelphia Phillies,John McMillon,Aaron Nola,,2024-09-07 - Philadelphia Phillies (5) @ Miami Marlins (9) (Final),
744963,2024-09-07T23:05:00Z,2024-09-07,R,Final,Los Angeles Angels,Texas Rangers,108,140,N,1,Jack Leiter,Tyler Anderson,,,4,6,9,Top,5325,Globe Life Field,[],TEX leads 2-1,Texas Rangers,Los Angeles Angels,José Leclerc,Victor Mederos,Kirby Yates,2024-09-07 - Los Angeles Angels (4) @ Texas Rangers (6) (Final),
745942,2024-09-07T23:10:00Z,2024-09-07,R,Final,Colorado Rockies,Milwaukee Brewers,115,158,N,1,Tobias Myers,Ty Blach,,,2,5,9,Top,32,American Family Field,[],Series tied 1-1,Milwaukee Brewers,Colorado Rockies,Tobias Myers,Ty Blach,Devin Williams,2024-09-07 - Colorado Rockies (2) @ Milwaukee Brewers (5) (Final),
745125,2024-09-07T23:15:00Z,2024-09-07,R,Final,Seattle Mariners,St. Louis Cardinals,136,138,N,1,Kyle Gibson,Logan Gilbert,,,0,2,9,Top,2889,Busch Stadium,[],Series tied 1-1,St. Louis Cardinals,Seattle Mariners,Andrew Kittredge,Logan Gilbert,Ryan Helsley,2024-09-07 - Seattle Mariners (0) @ St. Louis Cardinals (2) (Final),
746259,2024-09-07T23:15:00Z,2024-09-07,R,Final,Minnesota Twins,Kansas City Royals,142,118,N,1,Alec Marsh,Bailey Ober,,,2,4,9,Top,7,Kauffman Stadium,['FOX'],KC wins 2-0,Kansas City Royals,Minnesota Twins,Daniel Lynch IV,Jhoan Duran,Lucas Erceg,2024-09-07 - Minnesota Twins (2) @ Kansas City Royals (4) (Final),
746911,2024-09-07T23:15:00Z,2024-09-07,R,Final,Chicago White Sox,Boston Red Sox,145,111,N,1,Cooper Criswell,Garrett Crochet,,,5,7,9,Top,3,Fenway Park,['FOX'],BOS wins 2-0,Boston Red Sox,Chicago White Sox,Cooper Criswell,Garrett Crochet,Kenley Jansen,2024-09-07 - Chicago White Sox (5) @ Boston Red Sox (7) (Final),
747076,2024-09-07T23:20:00Z,2024-09-07,R,Final,Toronto Blue Jays,Atlanta Braves,141,144,N,1,Spencer Schwellenbach,José Berríos,,,9,5,9,Bottom,4705,Truist Park,[],Series tied 1-1,Toronto Blue Jays,Atlanta Braves,José Berríos,Spencer Schwellenbach,,2024-09-07 - Toronto Blue Jays (9) @ Atlanta Braves (5) (Final),
745372,2024-09-08T00:40:00Z,2024-09-07,R,Final,San Francisco Giants,San Diego Padres,137,135,N,1,Dylan Cease,Logan Webb,,,6,3,9,Bottom,2680,Petco Park,[],Series tied 1-1,San Francisco Giants,San Diego Padres,Logan Webb,Dylan Cease,Ryan Walker,2024-09-07 - San Francisco Giants (6) @ San Diego Padres (3) (Final),
746099,2024-09-08T01:10:00Z,2024-09-07,R,Final,Cleveland Guardians,Los Angeles Dodgers,114,119,N,1,Ryan Brasier,Gavin Williams,,,2,7,9,Top,22,Dodger Stadium,[],Series tied 1-1,Los Angeles Dodgers,Cleveland Guardians,Brent Honeywell,Gavin Williams,,2024-09-07 - Cleveland Guardians (2) @ Los Angeles Dodgers (7) (Final),
746989,2024-09-08T16:05:00Z,2024-09-08,R,Final,Tampa Bay Rays,Baltimore Orioles,139,110,N,1,Corbin Burnes,Zack Littell,,,2,0,9,Bottom,2,Oriole Park at Camden Yards,['Roku'],TB wins 2-1,Tampa Bay Rays,Baltimore Orioles,Zack Littell,Corbin Burnes,Edwin Uceta,2024-09-08 - Tampa Bay Rays (2) @ Baltimore Orioles (0) (Final),
745453,2024-09-08T17:35:00Z,2024-09-08,R,Final,Washington Nationals,Pittsburgh Pirates,120,134,N,1,Jared Jones,Patrick Corbin,,,3,7,9,Top,31,PNC Park,['MLBN (out-of-market only)'],,Pittsburgh Pirates,Washington Nationals,Jared Jones,Patrick Corbin,,2024-09-08 - Washington Nationals (3) @ Pittsburgh Pirates (7) (Final),
747072,2024-09-08T17:35:00Z,2024-09-08,R,Final,Toronto Blue Jays,Atlanta Braves,141,144,N,1,Chris Sale,Yariel Rodríguez,,,3,4,11,Bottom,4705,Truist Park,[],ATL wins 2-1,Atlanta Braves,Toronto Blue Jays,Raisel Iglesias,Zach Pop,,2024-09-08 - Toronto Blue Jays (3) @ Atlanta Braves (4) (Final),
746910,2024-09-08T17:35:00Z,2024-09-08,R,Final,Chicago White Sox,Boston Red Sox,145,111,N,1,Richard Fitts,Chris Flexen,,,7,2,9,Bottom,3,Fenway Park,[],BOS wins 2-1,Chicago White Sox,Boston Red Sox,Fraser Ellard,Zack Kelly,,2024-09-08 - Chicago White Sox (7) @ Boston Red Sox (2) (Final),
745774,2024-09-08T17:40:00Z,2024-09-08,R,Final,Cincinnati Reds,New York Mets,113,121,N,1,Luis Severino,Julian Aguiar,,,3,1,9,Bottom,3289,Citi Field,['MLBN (out-of-market only)'],NYM wins 2-1,Cincinnati Reds,New York Mets,Buck Farmer,Phil Maton,Alexis Díaz,2024-09-08 - Cincinnati Reds (3) @ New York Mets (1) (Final),
746017,2024-09-08T17:40:00Z,2024-09-08,R,Final,Philadelphia Phillies,Miami Marlins,143,146,N,1,Edward Cabrera,Seth Johnson,,,1,10,9,Top,4169,loanDepot park,[],Series tied 2-2,Miami Marlins,Philadelphia Phillies,Edward Cabrera,Seth Johnson,,2024-09-08 - Philadelphia Phillies (1) @ Miami Marlins (10) (Final),
746258,2024-09-08T18:10:00Z,2024-09-08,R,Final,Minnesota Twins,Kansas City Royals,142,118,N,1,Michael Wacha,Simeon Woods Richardson,,,0,2,9,Top,7,Kauffman Stadium,[],KC wins 3-0,Kansas City Royals,Minnesota Twins,Michael Wacha,Simeon Woods Richardson,Lucas Erceg,2024-09-08 - Minnesota Twins (0) @ Kansas City Royals (2) (Final),
745940,2024-09-08T18:10:00Z,2024-09-08,R,Final,Colorado Rockies,Milwaukee Brewers,115,158,N,1,Freddy Peralta,Kyle Freeland,,,4,1,9,Bottom,32,American Family Field,[],COL wins 2-1,Colorado Rockies,Milwaukee Brewers,Kyle Freeland,Freddy Peralta,Tyler Kinley,2024-09-08 - Colorado Rockies (4) @ Milwaukee Brewers (1) (Final),
745128,2024-09-08T18:15:00Z,2024-09-08,R,Final,Seattle Mariners,St. Louis Cardinals,136,138,N,1,Miles Mikolas,Luis Castillo,,,10,4,9,Bottom,2889,Busch Stadium,[],SEA wins 2-1,Seattle Mariners,St. Louis Cardinals,Trent Thornton,Miles Mikolas,,2024-09-08 - Seattle Mariners (10) @ St. Louis Cardinals (4) (Final),
746827,2024-09-08T18:20:00Z,2024-09-08,R,Final,New York Yankees,Chicago Cubs,147,112,N,1,Jameson Taillon,Gerrit Cole,,,1,2,9,Top,17,Wrigley Field,[],NYY wins 2-1,Chicago Cubs,New York Yankees,Jameson Taillon,Gerrit Cole,Porter Hodge,2024-09-08 - New York Yankees (1) @ Chicago Cubs (2) (Final),
744965,2024-09-08T18:35:00Z,2024-09-08,R,Final,Los Angeles Angels,Texas Rangers,108,140,N,1,Andrew Heaney,Caden Dana,,,4,7,9,Top,5325,Globe Life Field,[],TEX wins 3-1,Texas Rangers,Los Angeles Angels,Andrew Heaney,Caden Dana,Kirby Yates,2024-09-08 - Los Angeles Angels (4) @ Texas Rangers (7) (Final),
745616,2024-09-08T20:07:00Z,2024-09-08,R,Final,Detroit Tigers,Oakland Athletics,116,133,N,1,J.T. Ginn,Beau Brieske,,,9,1,9,Bottom,10,Oakland Coliseum,[],DET wins 2-1,Detroit Tigers,Oakland Athletics,Ty Madden,J.T. Ginn,,2024-09-08 - Detroit Tigers (9) @ Oakland Athletics (1) (Final),
746098,2024-09-08T20:10:00Z,2024-09-08,R,Final,Cleveland Guardians,Los Angeles Dodgers,114,119,N,1,Jack Flaherty,Tanner Bibee,,,0,4,9,Top,22,Dodger Stadium,[],LAD wins 2-1,Los Angeles Dodgers,Cleveland Guardians,Jack Flaherty,Tanner Bibee,,2024-09-08 - Cleveland Guardians (0) @ Los Angeles Dodgers (4) (Final),
745368,2024-09-08T20:10:00Z,2024-09-08,R,Final,San Francisco Giants,San Diego Padres,137,135,N,1,Joe Musgrove,Spencer Bivens,,,7,6,9,Bottom,2680,Petco Park,['MLB.tv Free Game'],SF wins 2-1,San Francisco Giants,San Diego Padres,Erik Miller,Joe Musgrove,Ryan Walker,2024-09-08 - San Francisco Giants (7) @ San Diego Padres (6) (Final),
746345,2024-09-08T23:10:00Z,2024-09-08,R,Final,Arizona Diamondbacks,Houston Astros,109,117,N,1,Justin Verlander,Ryne Nelson,,,12,6,9,Bottom,2392,Minute Maid Park,['ESPN'],HOU wins 2-1,Arizona Diamondbacks,Houston Astros,Kevin Ginkel,Justin Verlander,,2024-09-08 - Arizona Diamondbacks (12) @ Houston Astros (6) (Final),
745534,2024-09-09T22:40:00Z,2024-09-09,R,Final,Tampa Bay Rays,Philadelphia Phillies,139,143,N,1,Cristopher Sánchez,Cole Sulser,,,1,2,9,Bottom,2681,Citizens Bank Park,[],PHI leads 1-0,Philadelphia Phillies,Tampa Bay Rays,Carlos Estévez,Garrett Cleavinger,,2024-09-09 - Tampa Bay Rays (1) @ Philadelphia Phillies (2) (Final),
747090,2024-09-09T22:40:00Z,2024-09-09,R,Final,Cincinnati Reds,Atlanta Braves,113,144,N,1,Charlie Morton,Nick Martinez,,,1,0,9,Bottom,4705,Truist Park,[],CIN wins Season,Cincinnati Reds,Atlanta Braves,Nick Martinez,Charlie Morton,Alexis Díaz,2024-09-09 - Cincinnati Reds (1) @ Atlanta Braves (0) (Final),
745454,2024-09-09T22:40:00Z,2024-09-09,R,Final,Miami Marlins,Pittsburgh Pirates,146,134,N,1,Paul Skenes,Valente Bellozo,,,2,3,9,Top,31,PNC Park,[],PIT leads 1-0,Pittsburgh Pirates,Miami Marlins,Paul Skenes,Valente Bellozo,Aroldis Chapman,2024-09-09 - Miami Marlins (2) @ Pittsburgh Pirates (3) (Final),
745698,2024-09-09T23:05:00Z,2024-09-09,R,Final,Kansas City Royals,New York Yankees,118,147,N,1,Carlos Rodón,Brady Singer,,,4,10,9,Top,3313,Yankee Stadium,[],NYY leads 1-0,New York Yankees,Kansas City Royals,Jake Cousins,James McArthur,,2024-09-09 - Kansas City Royals (4) @ New York Yankees (10) (Final),
744888,2024-09-09T23:07:00Z,2024-09-09,R,Final,New York Mets,Toronto Blue Jays,121,141,N,1,Ryan Burr,Tylor Megill,,,3,2,9,Bottom,14,Rogers Centre,[],NYM leads 1-0,New York Mets,Toronto Blue Jays,Ryne Stanek,Tommy Nance,Edwin Díaz,2024-09-09 - New York Mets (3) @ Toronto Blue Jays (2) (Final),
746909,2024-09-09T23:10:00Z,2024-09-09,R,Final,Baltimore Orioles,Boston Red Sox,110,111,N,1,Brayan Bello,Cade Povich,,,3,12,9,Top,3,Fenway Park,[],BOS leads 1-0,Boston Red Sox,Baltimore Orioles,Brayan Bello,Cade Povich,Josh Winckowski,2024-09-09 - Baltimore Orioles (3) @ Boston Red Sox (12) (Final),
745860,2024-09-09T23:40:00Z,2024-09-09,R,Final,Los Angeles Angels,Minnesota Twins,108,142,N,1,David Festa,Reid Detmers,,,6,2,9,Bottom,3312,Target Field,['FS1'],LAA leads 1-0,Los Angeles Angels,Minnesota Twins,Reid Detmers,David Festa,José Suarez,2024-09-09 - Los Angeles Angels (6) @ Minnesota Twins (2) (Final),
746746,2024-09-09T23:40:00Z,2024-09-09,R,Final,Cleveland Guardians,Chicago White Sox,114,145,N,1,Jared Shuster,Joey Cantillo,,,5,3,9,Bottom,4,Guaranteed Rate Field,[],CLE leads 1-0,Cleveland Guardians,Chicago White Sox,Joey Cantillo,Jared Shuster,Emmanuel Clase,2024-09-09 - Cleveland Guardians (5) @ Chicago White Sox (3) (Final),
746101,2024-09-10T02:10:00Z,2024-09-09,R,Final,Chicago Cubs,Los Angeles Dodgers,112,119,N,1,Walker Buehler,Kyle Hendricks,,,10,4,9,Bottom,22,Dodger Stadium,[],CHC leads 1-0,Chicago Cubs,Los Angeles Dodgers,Keegan Thompson,Walker Buehler,,2024-09-09 - Chicago Cubs (10) @ Los Angeles Dodgers (4) (Final),
